Crane_Operation_ID,Date_Record_ID,Port_Record_ID,Ship_Record_ID,Crane_ID,Crane_Type,Operating_Hours,Downtime_Hours,Containers_Handled,Maintenance_Status
CRN07288,DR08321,PR00001,SR00807,QC-06,Quay Crane,9.56,0.86,307,Operational
CRN07289,DR06052,PR00001,SR05121,QC-01,Quay Crane,5.2,0.47,170,Operational
CRN07290,DR07436,PR00006,SR08239,QC-03,Quay Crane,7.06,1.35,186,Inspection
CRN07291,DR03166,PR00001,SR08674,QC-02,Quay Crane,6.18,0.47,153,Operational
CRN07292,DR04843,PR00005,SR09849,QC-01,Quay Crane,7.18,0.55,186,Operational
CRN07293,DR02051,PR00001,SR04698,QC-07,Quay Crane,5.71,1.13,131,Inspection
CRN07294,DR09274,PR00003,SR02978,QC-04,RTG Crane,10.0,0.35,274,Operational
CRN07295,DR06951,PR00002,SR04281,QC-04,Quay Crane,5.86,0.57,198,Operational
CRN07296,DR00817,PR00003,SR09157,QC-01,Quay Crane,8.32,0.44,262,Operational
CRN07297,DR00279,PR00006,SR05233,QC-05,RTG Crane,5.04,1.65,168,Maintenance
CRN07298,DR03388,PR00006,SR03481,QC-05,Quay Crane,6.94,2.19,142,Maintenance
CRN07299,DR00621,PR00002,SR00083,QC-05,Quay Crane,9.2,2.11,264,Maintenance
CRN07300,DR00517,PR00002,SR09583,QC-04,RTG Crane,7.43,0.65,176,Operational
CRN07301,DR04406,PR00006,SR07515,QC-03,Quay Crane,9.2,1.44,256,Inspection
CRN07302,DR07297,PR00001,SR01598,QC-01,Quay Crane,6.92,0.47,181,Operational
CRN07303,DR08049,PR00001,SR08267,QC-07,Quay Crane,8.19,1.19,232,Inspection
CRN07304,DR00310,PR00003,SR01578,QC-04,Quay Crane,7.51,0.88,240,Operational
CRN07305,DR09142,PR00006,SR02994,QC-02,Quay Crane,5.76,0.57,149,Operational
CRN07306,DR05830,PR00002,SR06117,QC-02,Quay Crane,8.96,0.7,224,Operational
CRN07307,DR06385,PR00001,SR02503,QC-03,RTG Crane,5.98,1.37,136,Inspection
CRN07308,DR09733,PR00007,SR06434,QC-08,Quay Crane,7.91,0.36,254,Operational
CRN07309,DR09233,PR00007,SR09380,QC-04,Quay Crane,6.95,0.78,197,Operational
CRN07310,DR07621,PR00004,SR03987,QC-04,Quay Crane,7.68,0.99,177,Operational
CRN07311,DR02577,PR00005,SR04916,QC-02,Quay Crane,7.27,1.0,205,Operational
CRN07312,DR08684,PR00007,SR03058,QC-07,Quay Crane,10.0,1.39,290,Inspection
CRN07313,DR09973,PR00004,SR00939,QC-04,Quay Crane,8.28,0.5,310,Operational
CRN07314,DR04014,PR00006,SR02797,QC-01,Quay Crane,6.66,0.54,148,Operational
CRN07315,DR05271,PR00003,SR09453,QC-01,RTG Crane,6.9,0.81,188,Operational
CRN07316,DR01854,PR00002,SR00667,QC-03,Quay Crane,7.21,1.08,170,Inspection
CRN07317,DR03863,PR00006,SR00532,QC-02,Quay Crane,6.6,0.5,217,Operational
CRN07318,DR02230,PR00005,SR06573,QC-04,Quay Crane,5.3,0.7,124,Operational
CRN07319,DR07402,PR00002,SR07591,QC-05,Quay Crane,10.0,1.81,245,Maintenance
CRN07320,DR02716,PR00004,SR01845,QC-07,Quay Crane,8.6,1.5,237,Inspection
CRN07321,DR08758,PR00006,SR03217,QC-03,Quay Crane,6.22,1.62,145,Maintenance
CRN07322,DR01925,PR00002,SR01741,QC-04,Quay Crane,7.52,0.71,244,Operational
CRN07323,DR06757,PR00005,SR09606,QC-03,RTG Crane,9.1,1.29,304,Inspection
CRN07324,DR02131,PR00001,SR00895,QC-08,Quay Crane,6.55,0.54,144,Operational
CRN07325,DR06929,PR00004,SR01395,QC-08,RTG Crane,4.5,0.36,146,Operational
CRN07326,DR05298,PR00007,SR01127,QC-02,RTG Crane,5.96,0.68,194,Operational
CRN07327,DR08207,PR00006,SR07668,QC-06,Quay Crane,5.43,0.63,129,Operational
CRN07328,DR05085,PR00006,SR09620,QC-01,Quay Crane,7.12,0.5,216,Operational
CRN07329,DR09221,PR00005,SR09979,QC-06,Quay Crane,5.25,0.81,176,Operational
CRN07330,DR04021,PR00003,SR02857,QC-07,Quay Crane,8.48,1.32,203,Inspection
CRN07331,DR09411,PR00005,SR04670,QC-02,Quay Crane,7.49,1.06,178,Inspection
CRN07332,DR06102,PR00002,SR01977,QC-08,Quay Crane,8.22,0.74,216,Operational
CRN07333,DR07675,PR00004,SR03129,QC-07,Quay Crane,8.1,1.31,213,Inspection
CRN07334,DR00418,PR00003,SR01862,QC-04,Quay Crane,5.56,0.91,132,Operational
CRN07335,DR00218,PR00004,SR01318,QC-01,Quay Crane,3.86,0.56,162,Operational
CRN07336,DR01377,PR00003,SR04156,QC-04,Quay Crane,8.46,1.25,231,Inspection
CRN07337,DR01413,PR00002,SR05053,QC-04,Quay Crane,6.14,0.87,147,Operational
CRN07338,DR06453,PR00002,SR06361,QC-07,Quay Crane,8.25,1.08,240,Inspection
CRN07339,DR05389,PR00002,SR01326,QC-04,Quay Crane,7.01,0.57,174,Operational
CRN07340,DR03967,PR00003,SR03719,QC-01,Quay Crane,7.5,0.35,183,Operational
CRN07341,DR01069,PR00001,SR09334,QC-03,Quay Crane,8.61,1.36,238,Inspection
CRN07342,DR09332,PR00007,SR05250,QC-03,Quay Crane,6.03,1.01,114,Inspection
CRN07343,DR03521,PR00001,SR03460,QC-06,Quay Crane,6.11,0.9,156,Operational
CRN07344,DR00369,PR00006,SR07869,QC-02,Quay Crane,9.22,0.16,225,Operational
CRN07345,DR06194,PR00002,SR06759,QC-02,RTG Crane,8.59,1.14,243,Inspection
CRN07346,DR08621,PR00006,SR05576,QC-04,Quay Crane,7.82,0.68,207,Operational
CRN07347,DR05424,PR00005,SR04626,QC-05,Quay Crane,5.18,2.47,115,Maintenance
CRN07348,DR03056,PR00007,SR06888,QC-03,RTG Crane,6.88,1.35,137,Inspection
CRN07349,DR02504,PR00006,SR05042,QC-04,Quay Crane,5.64,0.66,185,Operational
CRN07350,DR05952,PR00005,SR06511,QC-06,Quay Crane,6.25,0.68,159,Operational
CRN07351,DR07462,PR00001,SR01306,QC-06,RTG Crane,5.98,0.9,149,Operational
CRN07352,DR04138,PR00004,SR07972,QC-01,Quay Crane,5.62,1.03,96,Inspection
CRN07353,DR05666,PR00002,SR05816,QC-01,Quay Crane,7.17,0.61,232,Operational
CRN07354,DR06119,PR00006,SR05901,QC-04,Quay Crane,5.87,0.98,146,Operational
CRN07355,DR06079,PR00006,SR08818,QC-01,Quay Crane,6.49,0.56,166,Operational
CRN07356,DR00372,PR00002,SR02847,QC-07,Quay Crane,5.93,1.58,197,Maintenance
CRN07357,DR05905,PR00005,SR06102,QC-05,RTG Crane,9.16,2.06,211,Maintenance
CRN07358,DR01305,PR00002,SR06069,QC-01,RTG Crane,7.55,0.36,210,Operational
CRN07359,DR09528,PR00005,SR02168,QC-05,Quay Crane,7.95,2.0,231,Maintenance
CRN07360,DR05263,PR00004,SR03076,QC-03,Quay Crane,7.0,1.63,184,Maintenance
CRN07361,DR05549,PR00003,SR05396,QC-01,RTG Crane,7.15,0.05,199,Operational
CRN07362,DR07441,PR00006,SR06815,QC-07,Quay Crane,7.55,1.03,214,Inspection
CRN07363,DR00597,PR00002,SR06894,QC-01,RTG Crane,9.47,0.14,276,Operational
CRN07364,DR04481,PR00006,SR09041,QC-08,RTG Crane,8.86,0.85,234,Operational
CRN07365,DR08635,PR00005,SR03995,QC-06,Quay Crane,7.36,1.11,213,Inspection
CRN07366,DR09364,PR00002,SR08209,QC-05,Quay Crane,5.79,1.81,174,Maintenance
CRN07367,DR00108,PR00003,SR02982,QC-06,Quay Crane,8.22,0.93,213,Operational
CRN07368,DR05273,PR00001,SR03705,QC-07,Quay Crane,6.49,1.26,191,Inspection
CRN07369,DR03273,PR00004,SR04180,QC-04,Quay Crane,6.54,0.78,241,Operational
CRN07370,DR02260,PR00006,SR04644,QC-01,Quay Crane,6.92,1.15,208,Inspection
CRN07371,DR03684,PR00001,SR05151,QC-07,Quay Crane,7.42,1.14,195,Inspection
CRN07372,DR06655,PR00001,SR06975,QC-01,Quay Crane,8.66,0.58,208,Operational
CRN07373,DR00937,PR00003,SR01162,QC-01,Quay Crane,5.72,0.71,139,Operational
CRN07374,DR01052,PR00002,SR07682,QC-03,Quay Crane,8.02,1.59,185,Maintenance
CRN07375,DR05126,PR00002,SR05523,QC-08,Quay Crane,6.75,0.65,171,Operational
CRN07376,DR08217,PR00004,SR08555,QC-01,Quay Crane,10.0,0.63,313,Operational
CRN07377,DR06850,PR00003,SR09303,QC-01,RTG Crane,7.0,0.54,228,Operational
CRN07378,DR02371,PR00006,SR01842,QC-05,Quay Crane,8.81,1.79,286,Maintenance
CRN07379,DR09735,PR00003,SR09832,QC-02,Quay Crane,9.81,1.55,237,Inspection
CRN07380,DR08887,PR00004,SR02088,QC-03,Quay Crane,5.69,1.39,141,Inspection
CRN07381,DR01381,PR00003,SR05369,QC-05,Quay Crane,7.18,2.25,127,Maintenance
CRN07382,DR02917,PR00002,SR02751,QC-02,RTG Crane,7.95,0.75,245,Operational
CRN07383,DR07529,PR00003,SR09110,QC-06,Quay Crane,5.87,0.7,212,Operational
CRN07384,DR06004,PR00005,SR07353,QC-05,Quay Crane,6.6,1.51,139,Inspection
CRN07385,DR00465,PR00007,SR06141,QC-04,Quay Crane,6.77,0.62,246,Operational
CRN07386,DR04157,PR00001,SR00004,QC-04,Quay Crane,8.4,0.2,242,Operational
CRN07387,DR06997,PR00003,SR00268,QC-07,Quay Crane,9.64,1.54,280,Inspection
CRN07388,DR01698,PR00004,SR05695,QC-03,Quay Crane,6.92,1.31,147,Inspection
CRN07389,DR09105,PR00001,SR04830,QC-04,Quay Crane,5.77,0.74,174,Operational
CRN07390,DR07881,PR00006,SR08391,QC-02,Quay Crane,10.0,0.58,312,Operational
CRN07391,DR09104,PR00002,SR04746,QC-03,Quay Crane,8.05,1.0,195,Operational
CRN07392,DR09209,PR00006,SR08845,QC-07,Quay Crane,8.39,0.93,240,Operational
CRN07393,DR04278,PR00004,SR06726,QC-06,Quay Crane,4.69,1.25,129,Inspection
CRN07394,DR02399,PR00001,SR09692,QC-08,Quay Crane,4.78,0.85,128,Operational
CRN07395,DR05218,PR00005,SR02228,QC-01,RTG Crane,6.66,0.52,224,Operational
CRN07396,DR04678,PR00001,SR02702,QC-06,Quay Crane,8.08,0.65,221,Operational
CRN07397,DR07366,PR00005,SR07838,QC-08,Quay Crane,7.24,0.64,221,Operational
CRN07398,DR07109,PR00006,SR07300,QC-05,Quay Crane,6.28,2.15,188,Maintenance
CRN07399,DR05829,PR00004,SR02977,QC-03,Quay Crane,5.53,1.83,83,Maintenance
CRN07400,DR01921,PR00002,SR06021,QC-06,Quay Crane,8.47,1.52,221,Inspection
CRN07401,DR08417,PR00003,SR03824,QC-01,Quay Crane,7.98,0.64,202,Operational
CRN07402,DR07249,PR00003,SR02001,QC-01,Quay Crane,6.24,0.36,160,Operational
CRN07403,DR00025,PR00004,SR02683,QC-08,Quay Crane,7.08,0.69,171,Operational
CRN07404,DR05003,PR00004,SR02977,QC-07,Quay Crane,5.96,1.02,143,Inspection
CRN07405,DR01730,PR00003,SR02063,QC-04,RTG Crane,5.92,1.01,101,Inspection
CRN07406,DR08633,PR00005,SR03308,QC-08,Quay Crane,7.5,0.98,182,Operational
CRN07407,DR02249,PR00005,SR09816,QC-03,Quay Crane,10.0,1.31,233,Inspection
CRN07408,DR01537,PR00005,SR02170,QC-08,Quay Crane,7.65,0.81,183,Operational
CRN07409,DR03442,PR00002,SR08009,QC-01,RTG Crane,8.08,0.85,239,Operational
CRN07410,DR09789,PR00003,SR04705,QC-06,RTG Crane,6.8,0.66,223,Operational
CRN07411,DR06373,PR00003,SR04115,QC-01,RTG Crane,6.85,0.83,197,Operational
CRN07412,DR07525,PR00006,SR08515,QC-06,Quay Crane,8.1,1.0,232,Operational
CRN07413,DR07951,PR00006,SR06813,QC-07,Quay Crane,7.56,1.08,177,Inspection
CRN07414,DR09030,PR00006,SR05729,QC-08,Quay Crane,8.01,0.29,198,Operational
CRN07415,DR05288,PR00002,SR01600,QC-07,Quay Crane,5.43,1.3,138,Inspection
CRN07416,DR05236,PR00005,SR00013,QC-07,Quay Crane,7.02,1.37,182,Inspection
CRN07417,DR00049,PR00006,SR01067,QC-07,Quay Crane,7.19,1.75,202,Maintenance
CRN07418,DR00431,PR00001,SR09420,QC-03,Quay Crane,8.09,1.14,229,Inspection
CRN07419,DR05338,PR00001,SR01267,QC-06,Quay Crane,7.75,1.25,217,Inspection
CRN07420,DR01630,PR00001,SR03977,QC-08,Quay Crane,6.14,0.96,218,Operational
CRN07421,DR09844,PR00004,SR02773,QC-03,RTG Crane,8.9,1.26,237,Inspection
CRN07422,DR05230,PR00003,SR00373,QC-02,Quay Crane,9.24,1.07,268,Inspection
CRN07423,DR01612,PR00001,SR07771,QC-07,Quay Crane,6.34,0.86,216,Operational
CRN07424,DR03917,PR00003,SR07513,QC-08,RTG Crane,5.73,1.12,158,Inspection
CRN07425,DR05234,PR00006,SR03520,QC-01,Quay Crane,6.16,0.51,163,Operational
CRN07426,DR00736,PR00006,SR03344,QC-04,Quay Crane,6.2,0.51,134,Operational
CRN07427,DR08381,PR00005,SR05407,QC-01,Quay Crane,7.19,0.53,159,Operational
CRN07428,DR05774,PR00006,SR02695,QC-05,Quay Crane,8.78,1.88,251,Maintenance
CRN07429,DR02897,PR00004,SR08031,QC-01,Quay Crane,7.06,0.34,201,Operational
CRN07430,DR04440,PR00006,SR08477,QC-06,Quay Crane,9.0,1.27,263,Inspection
CRN07431,DR00274,PR00003,SR09632,QC-02,Quay Crane,9.69,0.91,257,Operational
CRN07432,DR08543,PR00006,SR07147,QC-07,Quay Crane,8.74,1.24,212,Inspection
CRN07433,DR07120,PR00006,SR09669,QC-07,Quay Crane,8.67,0.93,202,Operational
CRN07434,DR08047,PR00005,SR01123,QC-08,Quay Crane,8.55,0.82,238,Operational
CRN07435,DR04623,PR00003,SR04555,QC-06,Quay Crane,7.3,1.19,178,Inspection
CRN07436,DR07167,PR00002,SR06511,QC-02,RTG Crane,5.56,0.95,130,Operational
CRN07437,DR02749,PR00002,SR01553,QC-03,RTG Crane,8.92,1.34,297,Inspection
CRN07438,DR07110,PR00001,SR02535,QC-07,Quay Crane,8.49,1.1,264,Inspection
CRN07439,DR01791,PR00001,SR08881,QC-04,Quay Crane,5.09,0.77,120,Operational
CRN07440,DR09190,PR00003,SR01498,QC-07,Quay Crane,6.91,1.25,212,Inspection
CRN07441,DR05027,PR00001,SR05151,QC-08,Quay Crane,7.19,0.85,179,Operational
CRN07442,DR06383,PR00006,SR02879,QC-06,RTG Crane,6.61,1.06,198,Inspection
CRN07443,DR09205,PR00004,SR04316,QC-01,Quay Crane,8.64,0.12,264,Operational
CRN07444,DR03004,PR00006,SR04688,QC-06,Quay Crane,8.42,1.06,157,Inspection
CRN07445,DR07207,PR00003,SR07023,QC-05,Quay Crane,8.27,1.74,210,Maintenance
CRN07446,DR00117,PR00002,SR00584,QC-02,Quay Crane,6.91,0.55,195,Operational
CRN07447,DR00299,PR00002,SR07783,QC-04,RTG Crane,6.08,0.36,150,Operational
CRN07448,DR03976,PR00006,SR08276,QC-03,Quay Crane,9.09,1.17,230,Inspection
CRN07449,DR02842,PR00001,SR00300,QC-06,Quay Crane,5.85,0.5,152,Operational
CRN07450,DR09289,PR00005,SR07129,QC-01,Quay Crane,5.05,0.48,130,Operational
CRN07451,DR08314,PR00002,SR05471,QC-01,Quay Crane,6.93,0.85,155,Operational
CRN07452,DR06456,PR00002,SR05545,QC-05,Quay Crane,6.96,1.85,171,Maintenance
CRN07453,DR04589,PR00001,SR07029,QC-07,Quay Crane,7.55,0.87,172,Operational
CRN07454,DR01190,PR00003,SR06348,QC-06,Quay Crane,8.44,0.69,238,Operational
CRN07455,DR09288,PR00001,SR01200,QC-07,RTG Crane,8.61,1.78,184,Maintenance
CRN07456,DR09103,PR00006,SR06981,QC-02,Quay Crane,8.22,0.87,184,Operational
CRN07457,DR09589,PR00001,SR06442,QC-05,Quay Crane,6.41,1.91,209,Maintenance
CRN07458,DR04466,PR00002,SR07197,QC-06,RTG Crane,7.33,0.97,234,Operational
CRN07459,DR08120,PR00001,SR02148,QC-02,Quay Crane,7.16,0.37,237,Operational
CRN07460,DR00583,PR00007,SR08853,QC-04,RTG Crane,9.53,0.27,279,Operational
CRN07461,DR05130,PR00004,SR01289,QC-05,RTG Crane,5.75,1.57,168,Maintenance
CRN07462,DR08170,PR00004,SR00342,QC-08,Quay Crane,6.43,0.45,252,Operational
CRN07463,DR09140,PR00003,SR06934,QC-08,RTG Crane,10.0,0.38,220,Operational
CRN07464,DR09713,PR00006,SR05987,QC-01,RTG Crane,9.26,0.52,268,Operational
CRN07465,DR04231,PR00001,SR00998,QC-03,Quay Crane,7.26,1.6,231,Maintenance
CRN07466,DR03802,PR00006,SR02467,QC-06,Quay Crane,6.93,1.28,148,Inspection
CRN07467,DR01279,PR00006,SR00832,QC-07,Quay Crane,8.59,1.07,217,Inspection
CRN07468,DR07213,PR00001,SR03882,QC-08,Quay Crane,8.81,0.57,213,Operational
CRN07469,DR06712,PR00001,SR07085,QC-01,RTG Crane,7.2,0.64,161,Operational
CRN07470,DR05316,PR00004,SR01305,QC-08,Quay Crane,10.0,0.68,222,Operational
CRN07471,DR08599,PR00001,SR09608,QC-05,RTG Crane,6.99,1.87,187,Maintenance
CRN07472,DR07352,PR00002,SR09436,QC-02,Quay Crane,7.49,0.98,231,Operational
CRN07473,DR05076,PR00003,SR05875,QC-07,Quay Crane,9.47,1.4,263,Inspection
CRN07474,DR02820,PR00001,SR05930,QC-01,Quay Crane,7.0,0.78,180,Operational
CRN07475,DR03489,PR00005,SR02158,QC-06,RTG Crane,9.92,0.96,268,Operational
CRN07476,DR04027,PR00003,SR09897,QC-08,Quay Crane,8.38,0.83,223,Operational
CRN07477,DR03380,PR00004,SR09988,QC-08,Quay Crane,6.3,0.05,220,Operational
CRN07478,DR00432,PR00003,SR05968,QC-01,Quay Crane,9.43,0.59,245,Operational
CRN07479,DR05781,PR00003,SR09402,QC-04,Quay Crane,6.47,0.87,196,Operational
CRN07480,DR03933,PR00003,SR00394,QC-02,Quay Crane,5.49,0.55,254,Operational
CRN07481,DR05305,PR00006,SR08493,QC-07,RTG Crane,7.24,1.49,193,Inspection
CRN07482,DR06593,PR00003,SR05330,QC-08,RTG Crane,6.3,0.08,128,Operational
CRN07483,DR01759,PR00004,SR02274,QC-05,Quay Crane,6.82,1.39,249,Inspection
CRN07484,DR02164,PR00006,SR08474,QC-01,Quay Crane,6.53,0.56,144,Operational
CRN07485,DR08628,PR00004,SR01534,QC-07,Quay Crane,5.92,0.56,193,Operational
CRN07486,DR04154,PR00002,SR01427,QC-03,Quay Crane,4.75,1.36,145,Inspection
CRN07487,DR09562,PR00001,SR08801,QC-07,Quay Crane,8.42,1.53,210,Inspection
CRN07488,DR08347,PR00004,SR03986,QC-01,RTG Crane,8.13,0.55,193,Operational
CRN07489,DR02284,PR00005,SR00450,QC-03,Quay Crane,8.12,1.17,262,Inspection
CRN07490,DR09057,PR00005,SR01156,QC-08,Quay Crane,7.61,0.87,198,Operational
CRN07491,DR03844,PR00005,SR05664,QC-02,Quay Crane,5.9,0.27,123,Operational
CRN07492,DR02316,PR00001,SR03336,QC-08,Quay Crane,7.82,0.73,240,Operational
CRN07493,DR04432,PR00005,SR00656,QC-08,RTG Crane,6.3,0.61,185,Operational
CRN07494,DR05936,PR00004,SR06561,QC-02,RTG Crane,6.11,0.43,114,Operational
CRN07495,DR04295,PR00007,SR01582,QC-03,Quay Crane,4.28,1.24,134,Inspection
CRN07496,DR02251,PR00005,SR01793,QC-02,RTG Crane,8.69,0.83,243,Operational
CRN07497,DR02636,PR00003,SR03741,QC-08,Quay Crane,6.06,0.69,187,Operational
CRN07498,DR08297,PR00005,SR06597,QC-08,Quay Crane,8.12,1.07,290,Inspection
CRN07499,DR02242,PR00004,SR04758,QC-01,Quay Crane,5.2,0.49,111,Operational
CRN07500,DR04872,PR00002,SR05749,QC-07,Quay Crane,6.1,1.12,167,Inspection
CRN07501,DR08347,PR00003,SR06694,QC-07,Quay Crane,8.93,1.05,238,Inspection
CRN07502,DR04621,PR00002,SR03188,QC-03,Quay Crane,8.51,1.17,250,Inspection
CRN07503,DR00474,PR00001,SR09991,QC-08,RTG Crane,9.09,1.08,226,Inspection
CRN07504,DR08159,PR00005,SR03262,QC-05,Quay Crane,6.52,2.11,174,Maintenance
CRN07505,DR05450,PR00003,SR08083,QC-04,Quay Crane,5.63,0.33,197,Operational
CRN07506,DR07468,PR00005,SR08500,QC-02,Quay Crane,7.87,0.88,270,Operational
CRN07507,DR05031,PR00003,SR07104,QC-01,Quay Crane,4.85,0.43,147,Operational
CRN07508,DR05608,PR00006,SR03301,QC-08,Quay Crane,6.29,0.66,134,Operational
CRN07509,DR08108,PR00005,SR01053,QC-03,Quay Crane,6.07,0.72,196,Operational
CRN07510,DR07484,PR00005,SR04867,QC-05,RTG Crane,9.48,1.43,202,Inspection
CRN07511,DR02363,PR00003,SR09353,QC-02,Quay Crane,6.22,0.78,107,Operational
CRN07512,DR09522,PR00007,SR08827,QC-01,Quay Crane,7.45,0.73,179,Operational
CRN07513,DR09000,PR00003,SR03197,QC-02,Quay Crane,5.24,0.79,110,Operational
CRN07514,DR05394,PR00006,SR02399,QC-07,Quay Crane,8.79,0.89,244,Operational
CRN07515,DR06880,PR00003,SR02811,QC-05,Quay Crane,8.28,1.97,243,Maintenance
CRN07516,DR04508,PR00002,SR01296,QC-08,Quay Crane,6.58,0.55,193,Operational
CRN07517,DR08662,PR00004,SR05490,QC-05,Quay Crane,8.71,1.78,172,Maintenance
CRN07518,DR04049,PR00003,SR01829,QC-07,RTG Crane,9.33,0.98,207,Operational
CRN07519,DR08694,PR00002,SR01708,QC-06,Quay Crane,6.54,1.32,165,Inspection
CRN07520,DR02961,PR00003,SR02592,QC-01,Quay Crane,8.89,0.48,243,Operational
CRN07521,DR05649,PR00001,SR03214,QC-04,Quay Crane,7.19,0.97,217,Operational
CRN07522,DR08591,PR00007,SR01990,QC-04,Quay Crane,5.18,0.63,163,Operational
CRN07523,DR06210,PR00004,SR00611,QC-06,Quay Crane,7.76,0.51,228,Operational
CRN07524,DR01544,PR00001,SR08828,QC-07,Quay Crane,6.42,1.29,139,Inspection
CRN07525,DR00678,PR00005,SR08489,QC-04,Quay Crane,5.27,0.84,55,Operational
CRN07526,DR07990,PR00004,SR08404,QC-05,Quay Crane,7.54,1.48,159,Inspection
CRN07527,DR07753,PR00005,SR05985,QC-07,RTG Crane,7.79,1.46,242,Inspection
CRN07528,DR01883,PR00004,SR07728,QC-01,Quay Crane,10.0,0.44,330,Operational
CRN07529,DR06139,PR00001,SR03642,QC-02,Quay Crane,7.0,1.13,130,Inspection
CRN07530,DR09150,PR00002,SR01286,QC-05,Quay Crane,5.35,1.91,88,Maintenance
CRN07531,DR06224,PR00005,SR07562,QC-04,Quay Crane,6.53,0.52,225,Operational
CRN07532,DR06156,PR00005,SR04113,QC-07,Quay Crane,8.78,1.08,237,Inspection
CRN07533,DR04405,PR00005,SR08656,QC-04,RTG Crane,10.0,1.12,296,Inspection
CRN07534,DR05305,PR00001,SR08014,QC-08,Quay Crane,8.53,0.82,193,Operational
CRN07535,DR00526,PR00006,SR03885,QC-04,Quay Crane,7.85,0.77,210,Operational
CRN07536,DR02356,PR00003,SR08720,QC-01,Quay Crane,6.56,0.77,232,Operational
CRN07537,DR00121,PR00005,SR02576,QC-04,RTG Crane,6.44,0.93,166,Operational
CRN07538,DR07901,PR00002,SR03121,QC-07,Quay Crane,7.96,1.49,206,Inspection
CRN07539,DR06922,PR00005,SR05815,QC-01,Quay Crane,7.53,0.96,225,Operational
CRN07540,DR07792,PR00007,SR08933,QC-04,Quay Crane,4.87,1.05,173,Inspection
CRN07541,DR06471,PR00002,SR07628,QC-04,RTG Crane,5.33,1.22,153,Inspection
CRN07542,DR08826,PR00006,SR01764,QC-08,Quay Crane,6.84,0.52,200,Operational
CRN07543,DR02936,PR00004,SR07629,QC-01,Quay Crane,7.29,0.41,180,Operational
CRN07544,DR05838,PR00002,SR03859,QC-02,Quay Crane,6.27,1.33,186,Inspection
CRN07545,DR03568,PR00002,SR04849,QC-04,RTG Crane,7.73,0.79,227,Operational
CRN07546,DR09716,PR00005,SR02886,QC-08,Quay Crane,7.6,0.55,232,Operational
CRN07547,DR00742,PR00002,SR08531,QC-04,Quay Crane,7.79,0.57,244,Operational
CRN07548,DR03474,PR00001,SR05946,QC-07,Quay Crane,8.52,1.32,258,Inspection
CRN07549,DR07807,PR00006,SR00145,QC-02,Quay Crane,5.56,0.65,165,Operational
CRN07550,DR02141,PR00004,SR05048,QC-02,Quay Crane,7.39,0.6,180,Operational
CRN07551,DR04548,PR00005,SR01910,QC-07,RTG Crane,7.51,1.25,223,Inspection
CRN07552,DR08940,PR00004,SR08993,QC-04,Quay Crane,8.25,0.76,258,Operational
CRN07553,DR09501,PR00003,SR09709,QC-07,Quay Crane,7.19,1.29,199,Inspection
CRN07554,DR06504,PR00005,SR00069,QC-07,Quay Crane,5.93,0.98,146,Operational
CRN07555,DR08390,PR00001,SR05386,QC-03,Quay Crane,7.11,1.18,202,Inspection
CRN07556,DR05447,PR00002,SR06809,QC-01,RTG Crane,7.16,0.78,176,Operational
CRN07557,DR05443,PR00004,SR02160,QC-07,Quay Crane,7.3,1.21,169,Inspection
CRN07558,DR07892,PR00007,SR05939,QC-03,Quay Crane,9.36,1.8,248,Maintenance
CRN07559,DR00794,PR00003,SR07747,QC-06,Quay Crane,6.34,0.99,171,Operational
CRN07560,DR06508,PR00007,SR01132,QC-05,Quay Crane,7.59,1.8,171,Maintenance
CRN07561,DR08184,PR00005,SR05184,QC-06,Quay Crane,4.42,0.55,138,Operational
CRN07562,DR05938,PR00003,SR02229,QC-04,Quay Crane,5.95,0.47,175,Operational
CRN07563,DR05546,PR00003,SR00317,QC-04,RTG Crane,6.43,0.47,146,Operational
CRN07564,DR08808,PR00001,SR00344,QC-04,Quay Crane,6.67,0.76,198,Operational
CRN07565,DR08427,PR00004,SR01719,QC-06,Quay Crane,8.74,0.57,227,Operational
CRN07566,DR02542,PR00001,SR06413,QC-03,Quay Crane,8.72,1.37,267,Inspection
CRN07567,DR09750,PR00003,SR02492,QC-07,Quay Crane,4.24,1.25,75,Inspection
CRN07568,DR03941,PR00002,SR01738,QC-03,Quay Crane,6.87,1.01,181,Inspection
CRN07569,DR09100,PR00007,SR04663,QC-07,Quay Crane,8.7,1.14,236,Inspection
CRN07570,DR01540,PR00003,SR01227,QC-02,Quay Crane,7.57,0.6,209,Operational
CRN07571,DR09483,PR00003,SR07947,QC-01,RTG Crane,7.0,0.6,248,Operational
CRN07572,DR06345,PR00003,SR07774,QC-01,Quay Crane,6.51,0.46,206,Operational
CRN07573,DR03188,PR00001,SR04190,QC-04,Quay Crane,2.78,1.0,78,Operational
CRN07574,DR06348,PR00002,SR06080,QC-08,Quay Crane,7.22,0.1,204,Operational
CRN07575,DR00309,PR00005,SR03899,QC-08,Quay Crane,4.63,0.93,151,Operational
CRN07576,DR02227,PR00004,SR03773,QC-06,Quay Crane,6.87,0.57,148,Operational
CRN07577,DR05287,PR00003,SR09062,QC-01,Quay Crane,9.11,0.75,276,Operational
CRN07578,DR02214,PR00006,SR09150,QC-08,RTG Crane,8.11,0.28,213,Operational
CRN07579,DR02612,PR00001,SR04122,QC-05,RTG Crane,5.84,1.96,111,Maintenance
