Movement_ID,Date_Record_ID,Port_Record_ID,Ship_Record_ID,Container_ID,Movement_Type,Status,Movement_Time_Min,Dwell_Time_Hours,Customs_Delay_Hours
MV09505,DR00729,PR00003,SR01556,CONT01293,Export,Discharged,111,41.0,0.0
MV09506,DR04789,PR00007,SR00407,CONT02309,Export,In Yard,89,37.5,0.0
MV09507,DR06458,PR00005,SR02920,CONT08485,Import,Loaded,70,52.7,0.0
MV09508,DR08563,PR00001,SR04108,CONT02963,Export,In Yard,92,33.3,0.0
MV09509,DR02386,PR00006,SR08155,CONT04046,Import,Discharged,61,55.3,0.0
MV09510,DR07058,PR00003,SR04649,CONT05533,Import,In Yard,118,52.7,0.0
MV09511,DR05552,PR00005,SR08686,CONT03538,Transshipment,In Yard,113,44.6,0.0
MV09512,DR05114,PR00005,SR07639,CONT01600,Export,In Yard,102,49.5,0.0
MV09513,DR07383,PR00006,SR08215,CONT00963,Import,Gate Out,91,27.5,0.0
MV09514,DR09429,PR00005,SR02166,CONT03382,Transshipment,In Yard,94,28.8,0.0
MV09515,DR05626,PR00006,SR05174,CONT03380,Import,Discharged,117,76.0,0.0
MV09516,DR08091,PR00002,SR01623,CONT06638,Import,Loaded,109,45.5,0.0
MV09517,DR07547,PR00007,SR08953,CONT07825,Transshipment,Loaded,111,30.5,0.0
MV09518,DR09505,PR00004,SR07765,CONT06929,Export,In Yard,39,50.4,0.0
MV09519,DR07481,PR00005,SR09857,CONT00717,Export,Loaded,71,26.7,0.0
MV09520,DR05404,PR00006,SR00686,CONT09024,Import,Customs Hold,94,53.0,14.2
MV09521,DR05292,PR00001,SR01883,CONT04774,Import,Discharged,71,65.2,0.0
MV09522,DR09347,PR00002,SR06198,CONT06634,Transshipment,Gate Out,106,36.7,0.0
MV09523,DR00496,PR00006,SR04155,CONT06595,Import,Discharged,132,68.6,0.0
MV09524,DR01428,PR00007,SR04506,CONT00743,Export,Customs Hold,114,58.5,16.5
MV09525,DR03904,PR00005,SR07344,CONT05206,Export,Loaded,74,60.5,0.0
MV09526,DR09390,PR00003,SR05956,CONT01105,Import,Loaded,65,50.6,3.4
MV09527,DR09550,PR00002,SR01485,CONT09781,Export,Gate Out,49,32.6,0.0
MV09528,DR05093,PR00003,SR08510,CONT07910,Transshipment,Discharged,66,11.9,0.0
MV09529,DR07117,PR00003,SR06626,CONT07669,Export,Discharged,102,34.7,0.0
MV09530,DR00047,PR00006,SR07531,CONT05488,Import,Gate Out,87,37.0,0.0
MV09531,DR01872,PR00004,SR08185,CONT09700,Export,Loaded,137,63.4,0.0
MV09532,DR08106,PR00003,SR02446,CONT01465,Import,Customs Hold,90,62.8,8.0
MV09533,DR06908,PR00003,SR03396,CONT06902,Import,Gate Out,90,32.8,0.0
MV09534,DR08929,PR00007,SR07616,CONT06030,Transshipment,Discharged,73,58.9,4.4
MV09535,DR08501,PR00004,SR08425,CONT01457,Transshipment,Gate Out,85,40.4,0.0
MV09536,DR05587,PR00002,SR02437,CONT02312,Import,Loaded,106,30.7,0.0
MV09537,DR09611,PR00003,SR02280,CONT05878,Export,Gate Out,91,29.0,0.0
MV09538,DR04459,PR00003,SR00068,CONT00591,Transshipment,In Yard,73,43.4,0.0
MV09539,DR06157,PR00002,SR07106,CONT06359,Export,In Yard,108,37.9,0.0
MV09540,DR08787,PR00005,SR02911,CONT02712,Import,Gate Out,67,61.1,0.0
MV09541,DR07742,PR00002,SR02230,CONT01511,Import,Discharged,91,31.7,0.0
MV09542,DR00514,PR00003,SR00587,CONT03062,Export,Customs Hold,68,48.5,12.0
MV09543,DR09697,PR00003,SR04794,CONT07519,Transshipment,Loaded,121,33.2,0.0
MV09544,DR08482,PR00003,SR09153,CONT04517,Import,Loaded,89,58.4,0.0
MV09545,DR07100,PR00004,SR07404,CONT01431,Import,In Yard,34,46.0,0.0
MV09546,DR07076,PR00005,SR00885,CONT09578,Export,Gate Out,71,49.8,0.0
MV09547,DR01660,PR00001,SR00664,CONT08640,Export,Gate Out,28,29.3,0.0
MV09548,DR06023,PR00002,SR00070,CONT05332,Transshipment,In Yard,107,34.1,0.0
MV09549,DR00386,PR00005,SR01991,CONT03104,Export,In Yard,127,56.5,0.0
MV09550,DR05866,PR00007,SR06887,CONT09769,Export,Customs Hold,69,76.5,10.3
MV09551,DR05628,PR00001,SR01377,CONT05441,Transshipment,Loaded,79,32.4,0.0
MV09552,DR02755,PR00001,SR06957,CONT04817,Export,Gate Out,30,29.6,0.0
MV09553,DR01880,PR00007,SR01059,CONT04903,Export,Customs Hold,84,37.0,6.7
MV09554,DR01977,PR00001,SR08475,CONT06171,Import,In Yard,73,24.3,5.4
MV09555,DR06279,PR00007,SR01104,CONT07117,Import,Loaded,82,27.2,0.0
MV09556,DR05828,PR00006,SR08528,CONT07233,Import,Gate Out,52,34.0,0.0
MV09557,DR02711,PR00001,SR03924,CONT08006,Export,Loaded,70,30.9,0.0
MV09558,DR03525,PR00001,SR07271,CONT02338,Import,In Yard,67,64.4,0.0
MV09559,DR04950,PR00007,SR06479,CONT06670,Import,Discharged,160,67.9,0.0
MV09560,DR02577,PR00002,SR03191,CONT08580,Transshipment,Loaded,85,24.8,0.0
MV09561,DR06127,PR00003,SR09609,CONT01880,Export,Discharged,141,57.0,3.9
MV09562,DR05745,PR00002,SR06285,CONT00033,Export,Loaded,90,31.1,0.0
MV09563,DR04451,PR00004,SR00326,CONT00006,Export,In Yard,127,47.4,0.0
MV09564,DR05425,PR00006,SR06756,CONT07147,Import,Loaded,114,53.7,0.0
MV09565,DR06804,PR00004,SR02111,CONT03929,Import,Gate Out,74,73.9,0.0
MV09566,DR03253,PR00001,SR05537,CONT05764,Export,Discharged,76,45.5,0.0
MV09567,DR03383,PR00004,SR01623,CONT03397,Export,In Yard,107,29.3,0.0
MV09568,DR06405,PR00004,SR03383,CONT07884,Import,Discharged,120,58.2,0.0
MV09569,DR05171,PR00002,SR05678,CONT04869,Import,Gate Out,79,56.3,0.0
MV09570,DR00480,PR00005,SR01023,CONT09553,Import,Discharged,77,51.6,0.0
MV09571,DR09426,PR00004,SR06441,CONT05437,Export,Gate Out,58,25.6,0.0
MV09572,DR09116,PR00001,SR00828,CONT07289,Import,Gate Out,62,39.6,3.2
MV09573,DR05602,PR00007,SR09768,CONT04524,Import,Discharged,68,48.8,0.0
MV09574,DR01400,PR00003,SR09514,CONT03213,Import,Gate Out,111,72.0,0.0
MV09575,DR09862,PR00002,SR02064,CONT01622,Export,Discharged,49,43.5,0.0
MV09576,DR08812,PR00001,SR05941,CONT09410,Export,In Yard,74,68.3,0.0
MV09577,DR05881,PR00003,SR05871,CONT06284,Import,Loaded,50,27.8,0.0
MV09578,DR04558,PR00002,SR04102,CONT01637,Import,Gate Out,84,38.7,0.0
MV09579,DR07045,PR00002,SR03835,CONT00190,Import,In Yard,84,32.5,3.6
MV09580,DR07693,PR00006,SR03469,CONT04669,Export,In Yard,88,60.2,0.0
MV09581,DR05419,PR00004,SR04532,CONT07192,Import,Discharged,83,53.3,0.0
MV09582,DR06410,PR00001,SR02295,CONT00399,Transshipment,Gate Out,117,49.1,0.0
MV09583,DR06518,PR00005,SR03998,CONT03990,Import,Discharged,62,41.2,0.0
MV09584,DR05415,PR00005,SR04008,CONT05063,Export,In Yard,120,55.4,0.0
MV09585,DR05950,PR00003,SR00086,CONT03582,Import,In Yard,70,25.0,0.0
MV09586,DR08681,PR00007,SR08443,CONT06233,Export,Loaded,92,49.7,0.0
MV09587,DR02182,PR00002,SR00490,CONT08614,Export,Discharged,83,43.2,0.0
MV09588,DR01688,PR00001,SR06801,CONT07628,Import,In Yard,74,43.8,0.0
MV09589,DR02384,PR00001,SR01940,CONT04590,Import,Discharged,68,31.5,0.0
MV09590,DR09877,PR00002,SR00494,CONT01940,Import,In Yard,108,28.5,0.0
MV09591,DR08288,PR00003,SR08372,CONT07597,Export,In Yard,80,24.2,3.0
MV09592,DR08165,PR00001,SR07152,CONT09964,Transshipment,Customs Hold,76,47.6,13.1
MV09593,DR07648,PR00004,SR03197,CONT03207,Export,Gate Out,102,30.7,0.0
MV09594,DR09308,PR00007,SR05756,CONT03201,Export,In Yard,70,62.0,0.0
MV09595,DR05554,PR00006,SR09619,CONT04414,Import,In Yard,94,51.7,0.0
MV09596,DR09684,PR00005,SR05340,CONT05407,Import,In Yard,79,51.5,0.0
MV09597,DR00071,PR00004,SR06445,CONT08909,Export,Discharged,98,28.9,0.0
MV09598,DR01960,PR00005,SR03383,CONT09293,Import,Loaded,126,74.2,0.0
MV09599,DR06979,PR00003,SR01338,CONT02167,Import,Loaded,110,77.9,0.0
MV09600,DR09721,PR00003,SR09970,CONT05602,Import,Loaded,85,45.4,0.0
MV09601,DR02570,PR00002,SR09536,CONT03345,Import,In Yard,69,44.6,0.0
MV09602,DR05721,PR00001,SR02932,CONT02963,Transshipment,Customs Hold,62,33.8,12.6
MV09603,DR01075,PR00004,SR03370,CONT05200,Import,Gate Out,63,51.6,0.0
MV09604,DR05978,PR00003,SR09166,CONT04172,Import,Discharged,87,55.3,0.0
MV09605,DR08151,PR00001,SR07469,CONT09356,Import,Gate Out,66,18.9,0.0
MV09606,DR02841,PR00002,SR00778,CONT02535,Import,In Yard,77,26.8,0.0
MV09607,DR05936,PR00006,SR04992,CONT08565,Import,Gate Out,82,48.6,0.0
MV09608,DR01908,PR00002,SR01782,CONT00153,Import,Discharged,44,45.6,0.0
MV09609,DR03729,PR00003,SR03424,CONT06675,Import,Loaded,116,46.9,0.0
MV09610,DR01733,PR00001,SR05407,CONT02443,Import,In Yard,87,19.9,0.0
MV09611,DR03244,PR00001,SR09026,CONT04028,Export,In Yard,43,45.2,0.0
MV09612,DR00318,PR00005,SR01575,CONT07298,Export,Discharged,119,73.7,0.0
MV09613,DR00960,PR00001,SR06348,CONT05238,Export,Loaded,78,14.2,0.0
MV09614,DR03642,PR00002,SR08853,CONT00583,Import,Loaded,72,53.7,0.0
MV09615,DR00659,PR00007,SR05968,CONT03677,Import,Gate Out,77,68.8,0.0
MV09616,DR08193,PR00003,SR05645,CONT07601,Transshipment,Gate Out,77,49.3,0.0
MV09617,DR00144,PR00004,SR07558,CONT06969,Import,In Yard,98,47.5,0.0
MV09618,DR07380,PR00004,SR06528,CONT06606,Import,Gate Out,103,58.2,0.0
MV09619,DR04440,PR00001,SR00356,CONT02625,Import,Gate Out,41,36.9,0.0
MV09620,DR00322,PR00003,SR06457,CONT07657,Import,In Yard,41,44.0,0.0
MV09621,DR01042,PR00003,SR02642,CONT03590,Export,In Yard,97,48.1,0.0
MV09622,DR08112,PR00002,SR05949,CONT03667,Export,Loaded,87,48.9,0.0
MV09623,DR09193,PR00002,SR01661,CONT09760,Import,Customs Hold,75,31.6,13.7
MV09624,DR05574,PR00004,SR05891,CONT05850,Export,In Yard,84,34.5,0.0
MV09625,DR01061,PR00001,SR07428,CONT09584,Import,Gate Out,69,63.1,0.0
MV09626,DR02949,PR00001,SR09447,CONT08698,Import,In Yard,84,37.9,0.0
MV09627,DR02632,PR00004,SR05229,CONT04108,Export,Loaded,94,21.1,0.0
MV09628,DR04965,PR00003,SR05697,CONT04440,Export,Gate Out,23,82.7,0.0
MV09629,DR02516,PR00004,SR08627,CONT05409,Import,In Yard,89,34.8,0.0
MV09630,DR00191,PR00001,SR05225,CONT07824,Import,Loaded,57,30.5,0.0
MV09631,DR03171,PR00005,SR05017,CONT03383,Export,Discharged,83,38.8,3.6
MV09632,DR04425,PR00006,SR01105,CONT08416,Import,Discharged,81,47.7,0.0
MV09633,DR07636,PR00003,SR07792,CONT04498,Transshipment,Gate Out,94,33.1,0.0
MV09634,DR02892,PR00006,SR05194,CONT06885,Export,Gate Out,102,70.9,0.0
MV09635,DR01431,PR00003,SR02458,CONT01277,Import,Gate Out,83,34.4,0.0
MV09636,DR06138,PR00001,SR05760,CONT05920,Export,In Yard,66,32.4,0.0
MV09637,DR08231,PR00003,SR04136,CONT08317,Import,In Yard,69,5.0,0.0
MV09638,DR07983,PR00003,SR03569,CONT00925,Import,Gate Out,83,57.2,0.0
MV09639,DR02948,PR00006,SR04956,CONT00729,Transshipment,Gate Out,83,37.8,0.0
MV09640,DR05338,PR00002,SR05803,CONT06839,Export,In Yard,97,44.4,0.0
MV09641,DR02262,PR00002,SR07964,CONT09320,Export,Discharged,68,33.4,1.7
MV09642,DR06236,PR00006,SR07966,CONT05646,Export,In Yard,45,42.7,0.0
MV09643,DR09451,PR00002,SR03564,CONT08100,Import,In Yard,73,41.1,0.0
MV09644,DR09789,PR00004,SR07439,CONT02563,Export,In Yard,58,58.5,0.0
MV09645,DR00638,PR00002,SR02199,CONT01506,Transshipment,Gate Out,121,43.7,0.0
MV09646,DR07320,PR00007,SR08777,CONT05217,Export,Loaded,104,32.4,0.0
MV09647,DR07478,PR00001,SR02302,CONT04900,Import,In Yard,78,69.2,0.0
MV09648,DR01980,PR00005,SR06359,CONT05865,Import,Gate Out,123,57.6,0.0
MV09649,DR06881,PR00004,SR05921,CONT09741,Export,Gate Out,94,28.2,0.0
MV09650,DR09634,PR00007,SR00866,CONT03533,Import,In Yard,83,51.5,0.0
MV09651,DR04122,PR00007,SR08303,CONT08758,Transshipment,Gate Out,81,52.1,0.0
MV09652,DR02497,PR00006,SR05999,CONT02463,Import,Discharged,111,57.8,0.0
MV09653,DR05916,PR00001,SR09607,CONT01494,Import,In Yard,81,48.7,0.0
MV09654,DR04911,PR00003,SR01851,CONT08645,Import,Gate Out,79,50.2,0.0
MV09655,DR02831,PR00006,SR02461,CONT02095,Export,Loaded,60,53.4,0.0
MV09656,DR08277,PR00004,SR04517,CONT03139,Import,In Yard,71,48.0,0.0
MV09657,DR06278,PR00006,SR08937,CONT01184,Import,In Yard,100,55.2,0.0
MV09658,DR05185,PR00006,SR08980,CONT07296,Transshipment,Discharged,68,24.4,0.0
MV09659,DR04331,PR00002,SR08102,CONT03915,Import,Loaded,55,13.0,0.0
MV09660,DR08053,PR00001,SR00825,CONT06380,Export,Discharged,96,35.7,0.0
MV09661,DR04758,PR00002,SR09392,CONT03970,Import,In Yard,75,44.3,0.0
MV09662,DR06213,PR00005,SR07646,CONT00850,Export,In Yard,89,34.1,0.0
MV09663,DR03179,PR00003,SR03009,CONT00588,Export,In Yard,94,33.8,0.0
MV09664,DR07909,PR00001,SR03504,CONT09988,Export,In Yard,59,43.1,0.0
MV09665,DR02243,PR00005,SR09314,CONT09218,Import,Loaded,86,36.7,0.0
MV09666,DR03541,PR00001,SR07499,CONT03590,Export,In Yard,107,14.8,5.5
MV09667,DR02288,PR00003,SR04143,CONT03559,Import,Gate Out,79,19.3,0.0
MV09668,DR09772,PR00003,SR01863,CONT05222,Export,Gate Out,74,31.1,0.0
MV09669,DR03920,PR00003,SR03890,CONT01019,Import,Discharged,109,37.6,5.3
MV09670,DR04616,PR00001,SR00996,CONT03162,Export,Loaded,117,57.7,0.0
MV09671,DR09307,PR00005,SR05782,CONT06364,Import,Customs Hold,105,53.6,16.6
MV09672,DR05210,PR00006,SR07848,CONT04913,Export,Loaded,71,19.4,0.0
MV09673,DR05859,PR00005,SR03306,CONT06258,Import,In Yard,87,58.9,0.0
MV09674,DR04597,PR00007,SR06364,CONT07990,Export,Loaded,87,48.4,0.0
MV09675,DR02210,PR00002,SR08620,CONT05205,Import,Discharged,78,38.4,0.0
MV09676,DR01099,PR00001,SR09417,CONT08887,Export,In Yard,25,39.6,0.0
MV09677,DR07298,PR00001,SR01245,CONT08898,Transshipment,In Yard,88,34.9,0.0
MV09678,DR01162,PR00005,SR03748,CONT04692,Import,In Yard,63,53.3,0.0
MV09679,DR04329,PR00001,SR00724,CONT08741,Import,In Yard,50,8.7,0.0
MV09680,DR00483,PR00007,SR04611,CONT08341,Export,Loaded,45,60.4,0.0
MV09681,DR04128,PR00004,SR06867,CONT04295,Import,Gate Out,79,44.9,0.0
MV09682,DR07664,PR00006,SR06644,CONT05158,Import,Gate Out,78,46.2,0.0
MV09683,DR03814,PR00003,SR04792,CONT06497,Import,Loaded,70,49.8,0.0
MV09684,DR01730,PR00005,SR01592,CONT05071,Import,Loaded,75,38.3,0.0
MV09685,DR07293,PR00003,SR09535,CONT02351,Export,In Yard,107,65.5,0.0
MV09686,DR07898,PR00003,SR00041,CONT03481,Import,In Yard,74,31.6,0.0
MV09687,DR09662,PR00005,SR08814,CONT02241,Export,Loaded,98,29.0,0.0
MV09688,DR09184,PR00002,SR08069,CONT05770,Import,Loaded,74,45.4,0.0
MV09689,DR07204,PR00006,SR09733,CONT04941,Import,Loaded,108,31.6,0.0
MV09690,DR02221,PR00005,SR04787,CONT08787,Export,In Yard,72,32.6,0.0
MV09691,DR08042,PR00005,SR01124,CONT08855,Export,Gate Out,38,43.4,0.0
MV09692,DR01582,PR00002,SR09516,CONT00203,Export,Gate Out,67,47.1,0.0
MV09693,DR02557,PR00001,SR00352,CONT02462,Import,In Yard,88,43.5,0.0
MV09694,DR08648,PR00001,SR01078,CONT00693,Import,In Yard,53,24.2,0.0
MV09695,DR02545,PR00004,SR04448,CONT04359,Import,Gate Out,138,46.1,0.0
MV09696,DR09795,PR00001,SR01882,CONT00799,Export,In Yard,99,31.3,0.0
MV09697,DR04918,PR00007,SR01262,CONT01199,Export,Discharged,101,53.7,0.0
MV09698,DR08396,PR00007,SR00535,CONT09960,Export,Gate Out,91,36.9,0.0
MV09699,DR02909,PR00001,SR06946,CONT08051,Export,Gate Out,82,25.3,0.0
MV09700,DR03472,PR00005,SR09423,CONT02164,Import,In Yard,70,25.7,0.0
MV09701,DR06933,PR00002,SR08463,CONT08874,Transshipment,In Yard,73,21.6,0.0
MV09702,DR05301,PR00002,SR08219,CONT09729,Transshipment,In Yard,69,57.6,3.4
MV09703,DR02762,PR00002,SR04801,CONT00139,Import,Loaded,68,44.8,0.0
MV09704,DR02994,PR00006,SR09750,CONT09503,Import,Discharged,114,35.5,0.0
MV09705,DR02409,PR00006,SR01132,CONT04563,Export,Discharged,107,62.0,0.0
MV09706,DR05428,PR00001,SR09393,CONT08504,Export,Discharged,107,42.6,0.0
MV09707,DR01927,PR00002,SR09744,CONT04867,Import,In Yard,120,28.7,0.0
MV09708,DR04320,PR00003,SR02113,CONT04596,Import,Discharged,95,25.3,0.0
MV09709,DR05974,PR00003,SR01350,CONT08375,Export,Gate Out,109,41.1,0.0
MV09710,DR08396,PR00001,SR08851,CONT06221,Export,In Yard,90,53.6,1.6
MV09711,DR01666,PR00006,SR06960,CONT03356,Export,Discharged,74,57.2,4.2
MV09712,DR09362,PR00007,SR07501,CONT01914,Transshipment,Discharged,95,44.0,0.0
MV09713,DR09338,PR00003,SR05940,CONT02010,Import,Gate Out,94,53.0,0.0
MV09714,DR03362,PR00006,SR03023,CONT03682,Export,Customs Hold,87,47.4,6.0
MV09715,DR06417,PR00005,SR03254,CONT00588,Import,Customs Hold,60,30.4,15.8
MV09716,DR09759,PR00004,SR04952,CONT03790,Export,Gate Out,50,53.0,0.0
MV09717,DR07875,PR00006,SR09323,CONT02674,Transshipment,In Yard,118,53.5,1.3
MV09718,DR08553,PR00003,SR05442,CONT02451,Export,Loaded,97,45.6,0.0
MV09719,DR09750,PR00004,SR03322,CONT08638,Export,Discharged,135,32.2,0.0
MV09720,DR08119,PR00002,SR02685,CONT04852,Import,Loaded,83,34.7,6.0
MV09721,DR08137,PR00005,SR01938,CONT06996,Import,Loaded,92,58.7,0.0
MV09722,DR09688,PR00001,SR03045,CONT04062,Export,In Yard,61,32.4,0.0
MV09723,DR06909,PR00002,SR08977,CONT02550,Import,In Yard,97,36.6,0.0
MV09724,DR02360,PR00003,SR07916,CONT07166,Import,In Yard,113,31.2,0.0
MV09725,DR02702,PR00003,SR07933,CONT05009,Export,Loaded,64,41.6,0.0
MV09726,DR05386,PR00002,SR03501,CONT09523,Import,Discharged,94,25.5,1.3
MV09727,DR09789,PR00001,SR07064,CONT00305,Import,In Yard,100,50.8,0.0
MV09728,DR09732,PR00006,SR03854,CONT05238,Import,Discharged,64,30.6,0.0
MV09729,DR07011,PR00004,SR06287,CONT01774,Import,Discharged,89,43.8,0.0
MV09730,DR05684,PR00003,SR09412,CONT01608,Import,In Yard,99,59.5,0.0
MV09731,DR00205,PR00006,SR00380,CONT05038,Import,In Yard,111,54.3,0.0
MV09732,DR00102,PR00006,SR08586,CONT01947,Export,In Yard,61,37.0,0.0
MV09733,DR01653,PR00001,SR00682,CONT03396,Import,Discharged,100,53.1,2.7
MV09734,DR07954,PR00004,SR01578,CONT08298,Export,Gate Out,98,35.1,0.0
MV09735,DR09642,PR00002,SR04974,CONT05157,Export,Discharged,80,30.7,0.0
MV09736,DR09241,PR00004,SR01339,CONT00122,Export,Discharged,51,33.8,0.0
MV09737,DR08760,PR00005,SR09224,CONT07521,Export,Loaded,68,60.3,0.0
MV09738,DR05243,PR00001,SR02677,CONT01067,Export,Discharged,46,53.6,0.0
MV09739,DR00438,PR00003,SR00665,CONT08913,Export,Customs Hold,56,32.5,6.8
MV09740,DR07937,PR00002,SR06867,CONT06095,Import,In Yard,69,35.8,0.0
MV09741,DR09598,PR00003,SR04477,CONT01053,Transshipment,Discharged,112,50.5,5.5
MV09742,DR03516,PR00001,SR03478,CONT08486,Import,Gate Out,91,71.6,0.0
MV09743,DR08546,PR00006,SR06905,CONT00841,Export,In Yard,102,46.4,0.0
MV09744,DR09349,PR00004,SR04518,CONT07134,Export,Loaded,72,68.5,0.0
MV09745,DR09889,PR00002,SR05269,CONT07999,Export,Gate Out,77,42.7,0.0
MV09746,DR00059,PR00005,SR00084,CONT01631,Export,Customs Hold,79,63.1,14.9
MV09747,DR08333,PR00001,SR00321,CONT02189,Import,Loaded,113,59.2,0.0
MV09748,DR03928,PR00004,SR04405,CONT09294,Import,In Yard,108,48.8,0.0
MV09749,DR05325,PR00003,SR00317,CONT03388,Export,Loaded,69,38.6,0.0
MV09750,DR04581,PR00001,SR02766,CONT05555,Import,Gate Out,84,35.3,0.0
MV09751,DR06359,PR00002,SR06022,CONT08893,Transshipment,Gate Out,76,40.1,0.0
MV09752,DR07474,PR00001,SR03495,CONT05920,Export,Discharged,85,57.4,0.0
MV09753,DR07790,PR00005,SR04747,CONT04780,Import,Loaded,71,59.2,0.0
MV09754,DR02137,PR00005,SR00547,CONT07433,Import,Loaded,85,67.7,0.0
MV09755,DR02080,PR00001,SR04937,CONT06597,Transshipment,Loaded,77,35.9,0.0
MV09756,DR00721,PR00001,SR04957,CONT05613,Import,Discharged,58,32.6,0.0
MV09757,DR05768,PR00006,SR02334,CONT02271,Import,In Yard,59,32.7,0.0
MV09758,DR08738,PR00002,SR06168,CONT08424,Import,In Yard,45,37.5,0.0
MV09759,DR08538,PR00002,SR03557,CONT03388,Import,Loaded,51,55.6,0.0
MV09760,DR02767,PR00005,SR04061,CONT02758,Export,Loaded,120,42.7,0.0
MV09761,DR05199,PR00001,SR05049,CONT02879,Export,Gate Out,66,33.6,0.0
MV09762,DR06526,PR00007,SR00852,CONT00984,Export,In Yard,94,51.4,0.0
MV09763,DR08975,PR00001,SR08924,CONT01812,Import,Gate Out,83,33.8,0.0
MV09764,DR06617,PR00006,SR03925,CONT02344,Export,In Yard,114,49.0,0.0
MV09765,DR03880,PR00003,SR02790,CONT07667,Import,In Yard,103,59.5,0.0
MV09766,DR09674,PR00001,SR02959,CONT05301,Export,Gate Out,58,34.3,0.0
MV09767,DR04031,PR00003,SR02839,CONT08547,Import,Loaded,84,27.6,0.0
MV09768,DR09516,PR00007,SR03947,CONT07177,Transshipment,In Yard,64,44.3,0.0
MV09769,DR00982,PR00003,SR06043,CONT05991,Export,Loaded,96,52.6,0.0
MV09770,DR00279,PR00001,SR07687,CONT09510,Export,Gate Out,85,76.6,0.0
MV09771,DR09656,PR00007,SR05453,CONT01813,Export,Gate Out,123,66.7,0.0
MV09772,DR01394,PR00001,SR09578,CONT01796,Export,In Yard,72,83.5,0.0
MV09773,DR07554,PR00001,SR03459,CONT03223,Import,Gate Out,78,20.2,0.0
MV09774,DR01658,PR00001,SR06109,CONT04846,Export,Loaded,51,58.1,0.0
MV09775,DR03383,PR00006,SR02002,CONT08827,Transshipment,Customs Hold,79,63.7,13.9
MV09776,DR07576,PR00001,SR03956,CONT08683,Transshipment,Customs Hold,87,44.4,10.1
MV09777,DR02552,PR00001,SR06676,CONT03973,Export,Loaded,58,34.9,0.0
MV09778,DR06559,PR00007,SR04946,CONT07829,Export,Discharged,96,62.6,0.0
MV09779,DR00380,PR00004,SR01356,CONT04219,Import,In Yard,94,40.3,0.0
MV09780,DR02730,PR00002,SR08622,CONT06585,Import,In Yard,73,26.6,1.8
MV09781,DR03716,PR00004,SR04067,CONT05767,Export,Gate Out,89,32.1,0.0
MV09782,DR05457,PR00002,SR08515,CONT01440,Transshipment,Customs Hold,116,28.0,7.2
MV09783,DR02494,PR00003,SR06555,CONT07168,Export,Loaded,82,46.0,0.0
MV09784,DR06607,PR00002,SR08495,CONT05601,Export,In Yard,78,48.2,0.0
MV09785,DR01443,PR00004,SR07727,CONT00377,Import,Discharged,112,33.8,4.3
MV09786,DR03103,PR00005,SR09308,CONT02607,Export,Discharged,102,48.3,0.0
MV09787,DR00686,PR00002,SR04927,CONT05480,Export,Customs Hold,31,45.7,14.4
MV09788,DR06163,PR00001,SR08861,CONT04305,Export,Loaded,88,48.5,0.0
MV09789,DR09853,PR00002,SR01111,CONT09685,Import,Gate Out,70,56.3,0.0
MV09790,DR01718,PR00005,SR03855,CONT01566,Export,In Yard,130,46.8,0.0
MV09791,DR05484,PR00006,SR09986,CONT04752,Import,Loaded,87,62.8,0.0
MV09792,DR06063,PR00006,SR05822,CONT05355,Export,Loaded,130,61.6,0.0
MV09793,DR01250,PR00007,SR08882,CONT07532,Transshipment,Discharged,69,28.7,0.0
MV09794,DR07529,PR00006,SR04599,CONT05040,Export,Loaded,64,65.4,0.0
MV09795,DR05837,PR00007,SR09122,CONT07099,Import,In Yard,93,30.5,0.0
MV09796,DR07080,PR00004,SR05433,CONT01689,Import,Loaded,73,38.3,0.0
MV09797,DR07568,PR00002,SR08196,CONT00261,Export,Gate Out,130,80.7,4.7
MV09798,DR00790,PR00004,SR05518,CONT00204,Export,Customs Hold,49,44.9,11.4
MV09799,DR06159,PR00001,SR02282,CONT05435,Import,In Yard,65,27.3,0.0
MV09800,DR02753,PR00001,SR08344,CONT04268,Export,Customs Hold,92,46.4,12.6
MV09801,DR02575,PR00002,SR03753,CONT00023,Export,Loaded,98,50.3,0.0
MV09802,DR09531,PR00003,SR08278,CONT02700,Import,In Yard,104,49.6,0.0
MV09803,DR06591,PR00005,SR02782,CONT01068,Export,In Yard,85,45.4,0.0
MV09804,DR02824,PR00003,SR04333,CONT03322,Export,In Yard,58,24.4,0.0
MV09805,DR02028,PR00001,SR01812,CONT03649,Export,Discharged,68,20.9,0.0
MV09806,DR00952,PR00007,SR05053,CONT07770,Transshipment,Gate Out,45,32.9,0.0
MV09807,DR01034,PR00004,SR04276,CONT01806,Export,Loaded,90,67.3,0.0
MV09808,DR02704,PR00002,SR05472,CONT01819,Export,Discharged,73,23.7,0.0
MV09809,DR04687,PR00002,SR05506,CONT00714,Export,Gate Out,86,49.5,0.0
MV09810,DR06531,PR00001,SR06884,CONT01731,Import,In Yard,73,56.2,4.2
MV09811,DR02969,PR00007,SR06246,CONT04390,Import,Discharged,106,61.5,0.0
MV09812,DR09857,PR00002,SR05183,CONT04850,Export,Customs Hold,72,62.0,17.7
MV09813,DR02062,PR00007,SR08344,CONT09504,Import,Gate Out,87,43.4,0.0
MV09814,DR08094,PR00002,SR07821,CONT07485,Import,Loaded,109,51.7,0.0
MV09815,DR01678,PR00006,SR08561,CONT07877,Export,Loaded,91,60.5,0.0
