Truck_Movement_ID,Date_Record_ID,Port_Record_ID,Container_ID,Gate_ID,Truck_Type,Arrival_Hour,Waiting_Minutes,Processing_Minutes,Gate_Status
TRK09499,DR06351,PR00003,CONT05637,Gate 1,Container Truck,17,58.7,23.2,Completed
TRK09500,DR06630,PR00002,CONT02245,Gate 1,Tanker,15,41.8,29.5,Completed
TRK09501,DR09147,PR00005,CONT08245,Gate 2,Container Truck,12,68.8,17.7,Completed
TRK09502,DR02423,PR00003,CONT00628,Gate 1,Container Truck,19,79.7,32.3,Completed
TRK09503,DR07459,PR00006,CONT06232,Gate 5,Container Truck,18,54.2,16.6,Completed
TRK09504,DR01607,PR00007,CONT05841,Gate 5,Container Truck,14,52.6,31.6,Completed
TRK09505,DR02141,PR00003,CONT01555,Gate 2,Container Truck,8,54.1,26.2,Completed
TRK09506,DR06885,PR00007,CONT01339,Gate 5,Container Truck,14,59.8,23.0,Completed
TRK09507,DR02160,PR00005,CONT02411,Gate 1,Tanker,9,47.5,18.1,Completed
TRK09508,DR04494,PR00001,CONT07278,Gate 4,Container Truck,7,26.3,18.6,Completed
TRK09509,DR07313,PR00006,CONT09370,Gate 3,Container Truck,17,71.2,20.6,Completed
TRK09510,DR09943,PR00003,CONT07976,Gate 2,Container Truck,6,62.2,25.5,Completed
TRK09511,DR00682,PR00005,CONT03040,Gate 1,Container Truck,17,53.9,21.9,Completed
TRK09512,DR05284,PR00005,CONT06520,Gate 3,Container Truck,17,82.4,21.5,Cancelled
TRK09513,DR03881,PR00006,CONT08547,Gate 1,Container Truck,12,47.3,21.2,Completed
TRK09514,DR04589,PR00005,CONT00732,Gate 1,Container Truck,22,16.5,29.5,Completed
TRK09515,DR00599,PR00006,CONT01228,Gate 4,Container Truck,18,35.5,16.7,Completed
TRK09516,DR01430,PR00002,CONT06658,Gate 5,Container Truck,9,81.4,35.0,Completed
TRK09517,DR02700,PR00007,CONT01806,Gate 2,Trailer,10,73.1,22.5,Completed
TRK09518,DR03227,PR00004,CONT07202,Gate 1,Container Truck,9,40.1,8.0,Completed
TRK09519,DR05718,PR00005,CONT07271,Gate 2,Container Truck,15,51.5,32.1,Completed
TRK09520,DR01033,PR00006,CONT03472,Gate 5,Container Truck,12,60.7,18.0,Completed
TRK09521,DR01554,PR00001,CONT08880,Gate 3,Container Truck,15,68.9,17.9,Completed
TRK09522,DR03357,PR00002,CONT00792,Gate 3,Container Truck,9,84.2,16.4,Completed
TRK09523,DR04534,PR00006,CONT02650,Gate 4,Tanker,12,20.1,12.8,Completed
TRK09524,DR04377,PR00007,CONT01170,Gate 5,Trailer,17,75.0,15.8,Completed
TRK09525,DR00359,PR00005,CONT06794,Gate 2,Trailer,18,56.0,31.0,Completed
TRK09526,DR03270,PR00003,CONT05360,Gate 5,Container Truck,11,61.7,8.0,Completed
TRK09527,DR09981,PR00002,CONT06722,Gate 2,Container Truck,6,60.8,16.8,Completed
TRK09528,DR03603,PR00003,CONT08279,Gate 3,Trailer,22,75.4,50.0,Completed
TRK09529,DR05394,PR00003,CONT03339,Gate 3,Trailer,16,70.4,28.2,Completed
TRK09530,DR03045,PR00006,CONT03369,Gate 2,Trailer,20,92.1,20.2,Completed
TRK09531,DR06852,PR00004,CONT07692,Gate 4,Tanker,18,45.1,22.4,Completed
TRK09532,DR00061,PR00003,CONT09955,Gate 5,Tanker,20,64.4,32.1,Completed
TRK09533,DR05899,PR00003,CONT01349,Gate 3,Trailer,13,67.8,16.4,Completed
TRK09534,DR07818,PR00007,CONT00149,Gate 4,Container Truck,21,30.8,32.5,Completed
TRK09535,DR04999,PR00004,CONT03803,Gate 3,Container Truck,7,67.7,39.0,Completed
TRK09536,DR06004,PR00002,CONT08249,Gate 2,Container Truck,13,55.6,18.9,Completed
TRK09537,DR07114,PR00003,CONT02298,Gate 5,Container Truck,16,55.4,19.1,Completed
TRK09538,DR01950,PR00003,CONT08138,Gate 2,Trailer,8,66.6,35.3,Completed
TRK09539,DR09116,PR00002,CONT03293,Gate 5,Tanker,14,43.4,35.5,Completed
TRK09540,DR01424,PR00005,CONT03134,Gate 3,Trailer,19,84.4,21.9,Completed
TRK09541,DR06048,PR00002,CONT03051,Gate 1,Container Truck,9,53.2,10.6,Completed
TRK09542,DR04505,PR00003,CONT09214,Gate 4,Container Truck,19,37.6,31.0,Completed
TRK09543,DR02372,PR00003,CONT05496,Gate 1,Trailer,7,23.5,8.0,Completed
TRK09544,DR08346,PR00003,CONT02400,Gate 2,Container Truck,18,61.8,25.9,Completed
TRK09545,DR09385,PR00004,CONT06346,Gate 1,Container Truck,16,40.9,11.8,Completed
TRK09546,DR05819,PR00005,CONT02196,Gate 4,Container Truck,18,28.4,19.4,Completed
TRK09547,DR07907,PR00001,CONT06151,Gate 4,Container Truck,13,58.1,18.0,Completed
TRK09548,DR02748,PR00002,CONT00475,Gate 1,Container Truck,16,31.4,27.9,Completed
TRK09549,DR04768,PR00005,CONT06643,Gate 4,Container Truck,22,34.1,22.5,Completed
TRK09550,DR03884,PR00007,CONT08107,Gate 2,Container Truck,16,68.1,20.0,Cancelled
TRK09551,DR04484,PR00001,CONT06026,Gate 1,Container Truck,11,69.9,23.2,Completed
TRK09552,DR02342,PR00001,CONT04770,Gate 3,Trailer,15,68.2,40.6,Completed
TRK09553,DR06143,PR00007,CONT02008,Gate 1,Container Truck,15,25.4,16.9,Completed
TRK09554,DR02050,PR00001,CONT09128,Gate 5,Trailer,22,60.7,28.7,Completed
TRK09555,DR03586,PR00007,CONT01107,Gate 5,Trailer,20,67.1,15.8,Cancelled
TRK09556,DR05571,PR00006,CONT07998,Gate 1,Container Truck,10,52.6,19.6,Completed
TRK09557,DR04213,PR00001,CONT01028,Gate 4,Container Truck,15,24.1,15.4,Completed
TRK09558,DR09133,PR00001,CONT06421,Gate 2,Trailer,11,62.6,22.7,Completed
TRK09559,DR06315,PR00007,CONT05483,Gate 1,Container Truck,7,38.0,26.5,Completed
TRK09560,DR04449,PR00002,CONT06345,Gate 4,Trailer,21,38.9,14.8,Completed
TRK09561,DR00689,PR00003,CONT03914,Gate 5,Trailer,19,52.0,23.5,Completed
TRK09562,DR01249,PR00002,CONT03801,Gate 2,Container Truck,20,77.9,24.1,Completed
TRK09563,DR04758,PR00004,CONT09318,Gate 4,Container Truck,8,42.9,23.9,Completed
TRK09564,DR01730,PR00006,CONT01154,Gate 2,Container Truck,16,46.9,12.2,Completed
TRK09565,DR05277,PR00004,CONT02828,Gate 1,Container Truck,15,44.8,30.7,Completed
TRK09566,DR08334,PR00001,CONT06728,Gate 5,Trailer,7,55.4,20.2,Completed
TRK09567,DR03106,PR00004,CONT08048,Gate 2,Container Truck,19,54.0,19.9,Completed
TRK09568,DR09342,PR00004,CONT06146,Gate 3,Trailer,15,68.1,24.1,Completed
TRK09569,DR05682,PR00002,CONT07467,Gate 4,Tanker,22,14.6,13.5,Completed
TRK09570,DR00809,PR00005,CONT01446,Gate 5,Trailer,15,53.3,25.7,Completed
TRK09571,DR04844,PR00004,CONT06906,Gate 5,Container Truck,18,62.1,23.1,Completed
TRK09572,DR02875,PR00001,CONT02135,Gate 1,Tanker,15,47.8,28.3,Completed
TRK09573,DR03837,PR00007,CONT09480,Gate 2,Container Truck,12,46.2,28.7,Completed
TRK09574,DR01191,PR00003,CONT00668,Gate 5,Trailer,9,68.6,19.2,Completed
TRK09575,DR04851,PR00002,CONT08375,Gate 2,Container Truck,10,75.4,29.0,Completed
TRK09576,DR07944,PR00001,CONT01286,Gate 2,Container Truck,16,62.0,18.0,Cancelled
TRK09577,DR00984,PR00003,CONT09610,Gate 2,Container Truck,17,78.0,31.0,Completed
TRK09578,DR08565,PR00002,CONT03414,Gate 2,Trailer,21,67.4,29.9,Completed
TRK09579,DR07778,PR00002,CONT06886,Gate 4,Trailer,9,36.7,15.4,Cancelled
TRK09580,DR05952,PR00006,CONT04404,Gate 2,Trailer,21,48.5,29.4,Completed
TRK09581,DR02310,PR00004,CONT03601,Gate 5,Trailer,13,53.8,20.8,Completed
TRK09582,DR03323,PR00001,CONT08733,Gate 1,Container Truck,9,53.6,15.8,Completed
TRK09583,DR04903,PR00005,CONT00631,Gate 4,Container Truck,22,9.8,24.8,Completed
TRK09584,DR01183,PR00005,CONT02061,Gate 2,Container Truck,14,41.5,8.2,Completed
TRK09585,DR09733,PR00003,CONT03563,Gate 2,Container Truck,12,59.0,18.9,Completed
TRK09586,DR01587,PR00007,CONT06133,Gate 5,Trailer,22,51.0,26.6,Completed
TRK09587,DR01375,PR00002,CONT06323,Gate 3,Container Truck,16,73.9,23.5,Completed
TRK09588,DR02527,PR00001,CONT02361,Gate 5,Tanker,8,46.0,17.3,Completed
TRK09589,DR00946,PR00001,CONT07607,Gate 3,Container Truck,17,95.6,24.8,Delayed
TRK09590,DR07091,PR00002,CONT09440,Gate 2,Tanker,20,70.5,28.6,Completed
TRK09591,DR09110,PR00003,CONT03645,Gate 2,Container Truck,11,65.5,18.6,Completed
TRK09592,DR09321,PR00001,CONT03910,Gate 4,Container Truck,12,33.3,22.9,Completed
TRK09593,DR04195,PR00004,CONT06567,Gate 3,Container Truck,17,90.0,30.9,Completed
TRK09594,DR02593,PR00007,CONT08840,Gate 3,Container Truck,7,72.5,29.1,Completed
TRK09595,DR06069,PR00006,CONT05298,Gate 2,Trailer,9,70.8,14.6,Cancelled
TRK09596,DR05878,PR00005,CONT01662,Gate 1,Container Truck,9,30.8,30.8,Completed
TRK09597,DR05873,PR00004,CONT01421,Gate 1,Container Truck,15,25.8,17.4,Completed
TRK09598,DR00289,PR00005,CONT09343,Gate 1,Container Truck,6,52.4,14.3,Completed
TRK09599,DR09052,PR00003,CONT02943,Gate 3,Tanker,20,66.9,30.9,Completed
TRK09600,DR08654,PR00003,CONT02612,Gate 4,Container Truck,20,35.0,27.8,Completed
TRK09601,DR06613,PR00002,CONT07294,Gate 2,Container Truck,11,51.2,28.8,Completed
TRK09602,DR08471,PR00001,CONT03321,Gate 2,Trailer,18,55.1,23.0,Completed
TRK09603,DR04969,PR00004,CONT07527,Gate 4,Container Truck,9,38.8,19.5,Completed
TRK09604,DR04061,PR00003,CONT08639,Gate 1,Container Truck,9,73.1,24.1,Completed
TRK09605,DR09154,PR00001,CONT03895,Gate 1,Trailer,10,65.6,15.4,Cancelled
TRK09606,DR03462,PR00002,CONT03236,Gate 4,Trailer,9,42.1,29.9,Completed
TRK09607,DR09958,PR00006,CONT05597,Gate 3,Trailer,7,64.5,29.2,Completed
TRK09608,DR04970,PR00002,CONT01213,Gate 1,Trailer,17,54.3,21.7,Completed
TRK09609,DR01960,PR00003,CONT08518,Gate 5,Container Truck,12,59.8,36.5,Completed
TRK09610,DR00264,PR00001,CONT04480,Gate 2,Container Truck,10,67.6,28.7,Completed
TRK09611,DR00300,PR00001,CONT07968,Gate 4,Trailer,7,15.5,13.0,Completed
TRK09612,DR09723,PR00005,CONT05325,Gate 1,Trailer,13,37.5,25.7,Completed
TRK09613,DR04615,PR00001,CONT08693,Gate 4,Trailer,11,47.2,28.4,Completed
TRK09614,DR00875,PR00002,CONT05436,Gate 2,Container Truck,12,41.6,23.8,Cancelled
TRK09615,DR05067,PR00007,CONT05873,Gate 2,Trailer,12,52.4,19.1,Completed
TRK09616,DR05368,PR00003,CONT07172,Gate 4,Container Truck,7,41.1,30.6,Completed
TRK09617,DR03718,PR00004,CONT09023,Gate 2,Trailer,14,61.0,25.6,Cancelled
TRK09618,DR01405,PR00004,CONT07794,Gate 2,Tanker,6,55.9,17.5,Completed
TRK09619,DR09013,PR00001,CONT09787,Gate 2,Trailer,9,58.4,15.9,Completed
TRK09620,DR08564,PR00003,CONT08475,Gate 2,Tanker,18,55.2,26.4,Completed
TRK09621,DR08842,PR00003,CONT06877,Gate 1,Container Truck,19,68.7,29.6,Completed
TRK09622,DR01300,PR00002,CONT07754,Gate 2,Container Truck,17,78.6,24.0,Completed
TRK09623,DR06439,PR00002,CONT08131,Gate 3,Container Truck,19,88.6,31.8,Completed
TRK09624,DR01104,PR00004,CONT05650,Gate 1,Container Truck,17,53.6,21.5,Completed
TRK09625,DR07483,PR00001,CONT09651,Gate 5,Container Truck,18,56.9,34.0,Completed
TRK09626,DR03997,PR00001,CONT01920,Gate 4,Trailer,7,21.7,24.9,Completed
TRK09627,DR03276,PR00004,CONT00257,Gate 1,Container Truck,13,35.1,26.0,Cancelled
TRK09628,DR02120,PR00003,CONT04695,Gate 1,Tanker,19,47.4,26.0,Cancelled
TRK09629,DR08382,PR00004,CONT07378,Gate 2,Container Truck,20,66.4,25.6,Completed
TRK09630,DR08559,PR00001,CONT09514,Gate 1,Container Truck,9,42.0,28.3,Completed
TRK09631,DR00979,PR00005,CONT01262,Gate 5,Container Truck,22,53.8,9.1,Completed
TRK09632,DR09759,PR00006,CONT09676,Gate 2,Container Truck,15,68.8,16.5,Completed
TRK09633,DR09969,PR00003,CONT01315,Gate 5,Container Truck,18,56.8,26.7,Completed
TRK09634,DR08283,PR00006,CONT04976,Gate 2,Container Truck,7,60.3,19.3,Completed
TRK09635,DR04553,PR00003,CONT01109,Gate 5,Container Truck,21,71.7,25.7,Completed
TRK09636,DR01632,PR00001,CONT05716,Gate 4,Trailer,19,49.7,24.9,Completed
TRK09637,DR07113,PR00003,CONT08059,Gate 1,Container Truck,15,53.1,19.5,Completed
TRK09638,DR09935,PR00003,CONT09597,Gate 4,Container Truck,13,44.3,29.7,Completed
TRK09639,DR05523,PR00006,CONT06501,Gate 5,Container Truck,6,65.9,19.7,Completed
TRK09640,DR02018,PR00002,CONT00460,Gate 3,Container Truck,16,69.5,31.5,Completed
TRK09641,DR07528,PR00002,CONT01524,Gate 5,Trailer,19,65.8,27.2,Completed
TRK09642,DR08241,PR00006,CONT02237,Gate 1,Container Truck,16,43.9,15.5,Completed
TRK09643,DR09098,PR00002,CONT00776,Gate 4,Trailer,6,42.3,23.0,Completed
TRK09644,DR04212,PR00004,CONT01058,Gate 1,Container Truck,13,34.3,27.9,Completed
TRK09645,DR08658,PR00002,CONT02136,Gate 1,Tanker,18,61.4,13.4,Completed
TRK09646,DR06616,PR00007,CONT07211,Gate 3,Container Truck,9,55.4,22.0,Completed
TRK09647,DR09992,PR00001,CONT03043,Gate 1,Container Truck,10,51.4,15.3,Cancelled
TRK09648,DR05521,PR00005,CONT04506,Gate 2,Container Truck,13,56.3,31.1,Completed
TRK09649,DR06034,PR00004,CONT01585,Gate 2,Trailer,13,48.9,23.9,Completed
TRK09650,DR02719,PR00007,CONT02545,Gate 3,Container Truck,6,71.6,35.5,Completed
TRK09651,DR04302,PR00007,CONT06504,Gate 4,Container Truck,19,30.9,19.4,Completed
TRK09652,DR00346,PR00006,CONT09372,Gate 4,Container Truck,13,35.1,33.5,Completed
TRK09653,DR09253,PR00001,CONT04475,Gate 3,Container Truck,13,59.0,24.7,Completed
TRK09654,DR05828,PR00003,CONT06631,Gate 1,Container Truck,17,35.8,12.1,Completed
TRK09655,DR00521,PR00006,CONT06632,Gate 3,Container Truck,15,58.5,17.2,Completed
TRK09656,DR07195,PR00004,CONT01228,Gate 3,Container Truck,13,60.8,22.6,Completed
TRK09657,DR06655,PR00006,CONT06806,Gate 2,Trailer,8,60.8,21.0,Completed
TRK09658,DR05720,PR00006,CONT08684,Gate 5,Trailer,21,53.7,20.2,Completed
TRK09659,DR03646,PR00002,CONT07306,Gate 2,Container Truck,15,66.2,21.4,Completed
TRK09660,DR02589,PR00001,CONT02244,Gate 1,Trailer,12,23.6,19.5,Completed
TRK09661,DR01599,PR00002,CONT01677,Gate 1,Container Truck,18,43.9,24.9,Completed
TRK09662,DR09181,PR00005,CONT04022,Gate 1,Trailer,15,47.3,10.5,Completed
TRK09663,DR03387,PR00003,CONT03515,Gate 1,Container Truck,15,37.0,13.8,Completed
TRK09664,DR08395,PR00001,CONT06644,Gate 1,Trailer,8,61.6,42.1,Completed
TRK09665,DR03246,PR00005,CONT00707,Gate 2,Trailer,14,47.0,26.0,Completed
TRK09666,DR01952,PR00001,CONT04863,Gate 2,Tanker,20,83.1,11.5,Completed
TRK09667,DR08704,PR00003,CONT07160,Gate 3,Tanker,16,77.1,26.2,Completed
TRK09668,DR09336,PR00003,CONT00597,Gate 2,Container Truck,15,55.6,13.9,Completed
TRK09669,DR03464,PR00003,CONT03342,Gate 2,Trailer,13,48.7,25.6,Completed
TRK09670,DR02550,PR00001,CONT04808,Gate 3,Container Truck,21,77.5,24.6,Cancelled
TRK09671,DR04202,PR00005,CONT04275,Gate 3,Trailer,22,60.8,33.9,Completed
TRK09672,DR07405,PR00006,CONT06382,Gate 5,Container Truck,12,50.4,15.4,Completed
TRK09673,DR06816,PR00005,CONT05552,Gate 1,Container Truck,13,48.7,19.7,Completed
TRK09674,DR09000,PR00007,CONT03923,Gate 3,Container Truck,11,74.7,36.8,Completed
TRK09675,DR01633,PR00002,CONT00783,Gate 1,Trailer,17,59.0,27.5,Completed
TRK09676,DR04102,PR00001,CONT06432,Gate 5,Container Truck,20,59.2,28.9,Completed
TRK09677,DR08528,PR00001,CONT05487,Gate 4,Trailer,20,47.8,24.2,Completed
TRK09678,DR05143,PR00005,CONT00109,Gate 5,Container Truck,12,50.8,35.1,Completed
TRK09679,DR09509,PR00001,CONT06424,Gate 1,Container Truck,8,65.0,24.5,Completed
TRK09680,DR09771,PR00007,CONT07935,Gate 4,Trailer,12,54.4,23.8,Completed
TRK09681,DR03123,PR00004,CONT04297,Gate 5,Tanker,16,66.0,15.6,Completed
TRK09682,DR06520,PR00006,CONT07313,Gate 1,Tanker,17,64.1,17.1,Completed
TRK09683,DR08830,PR00003,CONT07479,Gate 3,Container Truck,19,60.6,36.1,Completed
TRK09684,DR07166,PR00005,CONT06686,Gate 3,Container Truck,14,71.1,21.4,Completed
TRK09685,DR03644,PR00003,CONT04653,Gate 3,Container Truck,12,80.1,25.5,Completed
TRK09686,DR06066,PR00003,CONT01229,Gate 3,Container Truck,12,59.6,35.9,Cancelled
TRK09687,DR02607,PR00005,CONT01259,Gate 1,Container Truck,16,54.4,30.5,Completed
TRK09688,DR05363,PR00002,CONT04670,Gate 5,Container Truck,17,43.7,16.9,Cancelled
TRK09689,DR03628,PR00006,CONT03497,Gate 1,Trailer,20,45.6,30.4,Completed
TRK09690,DR05530,PR00005,CONT01451,Gate 1,Container Truck,15,33.5,25.3,Completed
TRK09691,DR04693,PR00005,CONT05822,Gate 2,Container Truck,16,42.7,21.2,Completed
TRK09692,DR04586,PR00002,CONT06273,Gate 4,Container Truck,12,53.7,27.8,Completed
TRK09693,DR02747,PR00001,CONT09630,Gate 3,Container Truck,18,83.0,28.8,Completed
TRK09694,DR00908,PR00001,CONT00931,Gate 2,Container Truck,6,56.3,22.4,Cancelled
TRK09695,DR02321,PR00004,CONT01656,Gate 2,Trailer,14,72.1,19.8,Completed
TRK09696,DR05471,PR00001,CONT02135,Gate 3,Container Truck,7,72.4,23.3,Completed
TRK09697,DR04914,PR00007,CONT00768,Gate 5,Trailer,8,47.8,26.3,Completed
TRK09698,DR02357,PR00007,CONT01605,Gate 2,Container Truck,16,82.2,32.2,Completed
TRK09699,DR07167,PR00001,CONT05221,Gate 2,Trailer,10,72.5,11.4,Cancelled
TRK09700,DR02502,PR00005,CONT00241,Gate 1,Trailer,14,24.9,18.3,Completed
TRK09701,DR02806,PR00002,CONT01197,Gate 3,Trailer,8,53.2,25.1,Completed
TRK09702,DR02581,PR00002,CONT02565,Gate 4,Trailer,9,56.0,10.5,Completed
TRK09703,DR04508,PR00002,CONT08680,Gate 2,Trailer,10,88.7,8.0,Completed
TRK09704,DR05049,PR00006,CONT03498,Gate 2,Container Truck,14,76.9,28.0,Completed
TRK09705,DR08664,PR00006,CONT00365,Gate 1,Container Truck,16,39.1,14.9,Completed
TRK09706,DR01131,PR00001,CONT04393,Gate 3,Tanker,11,64.5,23.5,Completed
TRK09707,DR01290,PR00002,CONT02727,Gate 1,Trailer,9,38.5,9.8,Completed
TRK09708,DR07379,PR00003,CONT06371,Gate 5,Trailer,20,32.6,20.7,Completed
TRK09709,DR09411,PR00003,CONT07378,Gate 3,Tanker,7,67.0,31.7,Completed
TRK09710,DR04824,PR00001,CONT00674,Gate 1,Container Truck,10,45.0,20.7,Completed
TRK09711,DR06114,PR00006,CONT04492,Gate 3,Container Truck,22,74.0,33.2,Completed
TRK09712,DR04728,PR00007,CONT04348,Gate 4,Trailer,20,36.2,27.2,Completed
TRK09713,DR00064,PR00003,CONT04785,Gate 3,Trailer,22,68.2,17.4,Cancelled
TRK09714,DR06267,PR00006,CONT04992,Gate 5,Trailer,12,56.8,25.9,Completed
TRK09715,DR05452,PR00005,CONT09969,Gate 3,Container Truck,8,91.8,20.5,Completed
TRK09716,DR05981,PR00004,CONT05229,Gate 3,Container Truck,17,94.2,27.2,Cancelled
TRK09717,DR06954,PR00006,CONT04249,Gate 2,Container Truck,14,43.5,16.9,Completed
TRK09718,DR07719,PR00003,CONT05170,Gate 5,Container Truck,15,47.2,21.0,Cancelled
TRK09719,DR04597,PR00004,CONT08517,Gate 5,Container Truck,20,74.5,16.0,Completed
TRK09720,DR06844,PR00002,CONT04885,Gate 5,Trailer,10,65.8,21.9,Completed
TRK09721,DR02859,PR00005,CONT06510,Gate 5,Trailer,19,49.6,18.4,Completed
TRK09722,DR01399,PR00001,CONT02407,Gate 5,Container Truck,10,88.3,20.7,Completed
TRK09723,DR08073,PR00002,CONT09488,Gate 3,Container Truck,9,74.4,27.3,Completed
TRK09724,DR07385,PR00003,CONT07499,Gate 4,Tanker,11,36.0,32.8,Completed
TRK09725,DR08807,PR00003,CONT01987,Gate 1,Container Truck,7,43.0,29.9,Completed
TRK09726,DR04156,PR00002,CONT01418,Gate 3,Container Truck,21,72.9,29.4,Completed
TRK09727,DR09653,PR00001,CONT05708,Gate 5,Container Truck,15,31.7,12.9,Completed
TRK09728,DR00197,PR00006,CONT03546,Gate 3,Trailer,15,74.9,19.7,Completed
TRK09729,DR01381,PR00004,CONT01693,Gate 2,Container Truck,10,78.6,27.0,Completed
TRK09730,DR02185,PR00003,CONT00443,Gate 4,Container Truck,11,49.7,24.1,Completed
TRK09731,DR09129,PR00006,CONT01949,Gate 4,Container Truck,6,39.0,16.9,Completed
TRK09732,DR09042,PR00006,CONT07660,Gate 2,Trailer,6,39.8,34.3,Completed
TRK09733,DR04930,PR00001,CONT02482,Gate 2,Container Truck,8,68.8,11.8,Completed
TRK09734,DR07345,PR00004,CONT00626,Gate 3,Tanker,20,101.3,28.0,Delayed
TRK09735,DR00819,PR00002,CONT09835,Gate 5,Tanker,13,55.1,16.3,Completed
TRK09736,DR08344,PR00004,CONT01212,Gate 2,Container Truck,14,65.8,32.0,Completed
TRK09737,DR02999,PR00005,CONT09553,Gate 5,Container Truck,9,48.4,16.0,Completed
TRK09738,DR00123,PR00001,CONT03020,Gate 1,Container Truck,6,40.6,15.9,Cancelled
TRK09739,DR04985,PR00003,CONT08921,Gate 4,Container Truck,18,40.2,11.4,Completed
TRK09740,DR08867,PR00002,CONT00985,Gate 2,Tanker,15,66.3,21.7,Completed
TRK09741,DR03797,PR00003,CONT04008,Gate 2,Trailer,20,77.0,26.7,Completed
TRK09742,DR08187,PR00001,CONT06909,Gate 5,Container Truck,6,44.9,21.1,Completed
TRK09743,DR00950,PR00006,CONT08196,Gate 2,Container Truck,21,65.1,16.2,Completed
TRK09744,DR09804,PR00004,CONT01781,Gate 4,Container Truck,7,37.7,21.8,Completed
TRK09745,DR08546,PR00002,CONT00095,Gate 1,Trailer,17,51.4,27.5,Completed
TRK09746,DR02204,PR00005,CONT07277,Gate 5,Trailer,7,66.7,21.8,Completed
TRK09747,DR04259,PR00001,CONT05882,Gate 5,Container Truck,20,61.6,21.6,Completed
TRK09748,DR01660,PR00004,CONT05658,Gate 3,Trailer,18,67.5,24.3,Completed
TRK09749,DR07279,PR00003,CONT04073,Gate 3,Trailer,7,72.9,31.2,Completed
TRK09750,DR01578,PR00001,CONT07683,Gate 2,Container Truck,16,63.1,21.1,Completed
TRK09751,DR09398,PR00002,CONT09516,Gate 5,Trailer,21,54.8,28.5,Completed
TRK09752,DR05203,PR00001,CONT08272,Gate 2,Container Truck,12,71.8,31.5,Cancelled
TRK09753,DR00245,PR00005,CONT03000,Gate 5,Container Truck,9,60.3,14.5,Completed
TRK09754,DR04825,PR00005,CONT02965,Gate 2,Trailer,21,49.1,20.4,Completed
TRK09755,DR06720,PR00001,CONT08899,Gate 1,Container Truck,11,32.7,20.4,Completed
TRK09756,DR07159,PR00001,CONT04193,Gate 5,Trailer,22,67.4,27.8,Completed
TRK09757,DR09594,PR00006,CONT09785,Gate 4,Container Truck,11,37.0,26.5,Completed
TRK09758,DR01322,PR00002,CONT03256,Gate 3,Container Truck,8,76.9,25.8,Cancelled
TRK09759,DR07966,PR00002,CONT09725,Gate 3,Container Truck,7,104.4,32.5,Delayed
TRK09760,DR07175,PR00005,CONT01984,Gate 3,Container Truck,8,66.0,34.5,Completed
TRK09761,DR01691,PR00001,CONT09575,Gate 4,Trailer,6,40.5,18.9,Completed
TRK09762,DR05232,PR00007,CONT06154,Gate 2,Container Truck,20,86.4,30.4,Completed
TRK09763,DR00153,PR00001,CONT07864,Gate 3,Container Truck,8,76.2,13.2,Completed
TRK09764,DR02774,PR00006,CONT00213,Gate 4,Container Truck,9,39.3,8.1,Completed
TRK09765,DR04870,PR00003,CONT02192,Gate 3,Trailer,10,59.3,23.6,Completed
TRK09766,DR04177,PR00001,CONT02881,Gate 5,Trailer,20,65.3,23.6,Completed
TRK09767,DR09645,PR00003,CONT05835,Gate 5,Container Truck,21,48.6,17.1,Completed
TRK09768,DR00476,PR00007,CONT06617,Gate 3,Container Truck,13,78.4,25.3,Completed
TRK09769,DR05802,PR00003,CONT05665,Gate 4,Container Truck,9,30.9,22.2,Completed
TRK09770,DR03641,PR00001,CONT05108,Gate 5,Trailer,8,82.9,14.3,Completed
TRK09771,DR02265,PR00007,CONT09118,Gate 4,Container Truck,18,26.3,25.2,Completed
TRK09772,DR05257,PR00001,CONT03102,Gate 3,Container Truck,14,84.3,28.2,Completed
TRK09773,DR00178,PR00001,CONT02659,Gate 1,Container Truck,18,58.9,19.6,Completed
TRK09774,DR04296,PR00001,CONT05954,Gate 5,Container Truck,18,80.8,42.1,Completed
TRK09775,DR07929,PR00006,CONT00401,Gate 5,Container Truck,12,46.3,14.2,Completed
TRK09776,DR01962,PR00001,CONT03810,Gate 2,Container Truck,15,84.4,16.2,Completed
TRK09777,DR04232,PR00001,CONT05619,Gate 1,Container Truck,19,51.2,31.5,Cancelled
TRK09778,DR09605,PR00007,CONT07781,Gate 3,Tanker,7,46.1,22.3,Completed
TRK09779,DR07756,PR00004,CONT03141,Gate 5,Container Truck,6,57.5,24.5,Completed
TRK09780,DR08741,PR00002,CONT01463,Gate 3,Container Truck,18,87.7,21.5,Completed
TRK09781,DR05218,PR00004,CONT07192,Gate 4,Trailer,21,46.0,23.8,Completed
TRK09782,DR01713,PR00002,CONT02620,Gate 1,Tanker,8,69.7,10.8,Completed
TRK09783,DR07559,PR00003,CONT01165,Gate 1,Container Truck,19,61.1,17.0,Completed
TRK09784,DR06743,PR00002,CONT04920,Gate 1,Container Truck,20,33.6,27.3,Completed
TRK09785,DR02957,PR00004,CONT06166,Gate 5,Trailer,19,52.8,28.2,Cancelled
TRK09786,DR05070,PR00005,CONT05536,Gate 2,Container Truck,8,81.0,21.5,Completed
TRK09787,DR08220,PR00002,CONT07353,Gate 2,Trailer,6,65.1,19.9,Completed
TRK09788,DR09143,PR00001,CONT07702,Gate 5,Container Truck,10,70.8,17.3,Completed
