Yard_Record_ID,Date_Record_ID,Port_Record_ID,Yard_ID,Capacity_TEUs,Occupied_TEUs,Available_TEUs,Utilization_Percentage,Inbound_Containers,Outbound_Containers,Long_Stay_Containers
YRD08216,DR09708,PR00006,Yard D,11000,7634,3366,69.4,294,281,74
YRD08217,DR05244,PR00002,Yard C,13000,10920,2080,84.0,209,216,57
YRD08218,DR05173,PR00006,Yard A,14000,13328,672,95.2,234,193,88
YRD08219,DR00910,PR00007,Yard A,14000,13538,462,96.7,181,171,102
YRD08220,DR06612,PR00002,Yard E,12500,11350,1150,90.8,193,222,92
YRD08221,DR06648,PR00001,Yard A,14000,13258,742,94.7,261,275,84
YRD08222,DR05052,PR00007,Yard C,13000,11960,1040,92.0,277,258,50
YRD08223,DR07090,PR00001,Yard B,12000,8772,3228,73.1,307,296,59
YRD08224,DR02763,PR00005,Yard D,11000,8294,2706,75.4,324,241,61
YRD08225,DR00326,PR00001,Yard E,12500,11912,588,95.3,347,260,113
YRD08226,DR01883,PR00002,Yard C,13000,10881,2119,83.7,214,261,111
YRD08227,DR05761,PR00002,Yard C,13000,11219,1781,86.3,295,233,72
YRD08228,DR05950,PR00002,Yard A,14000,13790,210,98.5,240,258,103
YRD08229,DR06578,PR00007,Yard E,12500,11812,688,94.5,241,188,68
YRD08230,DR06765,PR00001,Yard E,12500,11488,1012,91.9,245,315,68
YRD08231,DR00847,PR00001,Yard C,13000,11128,1872,85.6,220,165,79
YRD08232,DR03103,PR00005,Yard D,11000,8382,2618,76.2,323,211,78
YRD08233,DR01151,PR00007,Yard A,14000,13790,210,98.5,168,275,52
YRD08234,DR03765,PR00003,Yard A,14000,13790,210,98.5,245,173,104
YRD08235,DR05955,PR00005,Yard B,12000,9096,2904,75.8,224,268,70
YRD08236,DR04062,PR00001,Yard B,12000,9156,2844,76.3,237,238,67
YRD08237,DR02213,PR00006,Yard C,13000,11414,1586,87.8,263,185,73
YRD08238,DR03842,PR00005,Yard E,12500,10925,1575,87.4,277,285,73
YRD08239,DR07581,PR00006,Yard B,12000,9312,2688,77.6,216,195,55
YRD08240,DR08834,PR00004,Yard D,11000,7425,3575,67.5,217,164,26
YRD08241,DR04945,PR00007,Yard A,14000,13790,210,98.5,275,223,103
YRD08242,DR02742,PR00003,Yard C,13000,11141,1859,85.7,254,172,95
YRD08243,DR00353,PR00005,Yard C,13000,11219,1781,86.3,166,186,63
YRD08244,DR09019,PR00005,Yard B,12000,8880,3120,74.0,276,298,72
YRD08245,DR03021,PR00002,Yard D,11000,6996,4004,63.6,219,199,30
YRD08246,DR02364,PR00007,Yard D,11000,7953,3047,72.3,242,254,66
YRD08247,DR09555,PR00005,Yard A,14000,13790,210,98.5,199,317,87
YRD08248,DR06535,PR00006,Yard B,12000,8760,3240,73.0,324,201,78
YRD08249,DR02069,PR00003,Yard E,12500,11650,850,93.2,183,283,86
YRD08250,DR06566,PR00006,Yard B,12000,9216,2784,76.8,261,250,62
YRD08251,DR08360,PR00002,Yard E,12500,11575,925,92.6,192,206,96
YRD08252,DR08492,PR00007,Yard E,12500,10950,1550,87.6,254,162,87
YRD08253,DR06320,PR00001,Yard A,14000,13790,210,98.5,206,269,95
YRD08254,DR07044,PR00004,Yard A,14000,13790,210,98.5,226,175,108
YRD08255,DR07605,PR00001,Yard A,14000,13790,210,98.5,247,171,86
YRD08256,DR06496,PR00005,Yard E,12500,10400,2100,83.2,230,229,64
YRD08257,DR07758,PR00003,Yard B,12000,8484,3516,70.7,184,237,47
YRD08258,DR09986,PR00006,Yard B,12000,9072,2928,75.6,232,169,59
YRD08259,DR04069,PR00006,Yard B,12000,8952,3048,74.6,308,225,86
YRD08260,DR06007,PR00003,Yard E,12500,11788,712,94.3,263,248,103
YRD08261,DR04987,PR00006,Yard B,12000,8340,3660,69.5,196,230,62
YRD08262,DR02838,PR00005,Yard A,14000,12460,1540,89.0,228,172,59
YRD08263,DR09280,PR00003,Yard E,12500,12000,500,96.0,263,230,90
YRD08264,DR05509,PR00002,Yard B,12000,8568,3432,71.4,170,215,25
YRD08265,DR05429,PR00002,Yard B,12000,9456,2544,78.8,259,206,81
YRD08266,DR05661,PR00001,Yard D,11000,7249,3751,65.9,270,247,41
YRD08267,DR01649,PR00003,Yard C,13000,11310,1690,87.0,193,158,86
YRD08268,DR07431,PR00004,Yard C,13000,10478,2522,80.6,348,297,58
YRD08269,DR00340,PR00003,Yard A,14000,13090,910,93.5,235,287,78
YRD08270,DR04409,PR00007,Yard E,12500,11938,562,95.5,256,255,85
YRD08271,DR06294,PR00001,Yard E,12500,12175,325,97.4,280,285,47
YRD08272,DR07509,PR00006,Yard A,14000,13790,210,98.5,267,260,108
YRD08273,DR06068,PR00006,Yard A,14000,12824,1176,91.6,174,250,75
YRD08274,DR07562,PR00005,Yard D,11000,7425,3575,67.5,299,238,33
YRD08275,DR00632,PR00003,Yard B,12000,8892,3108,74.1,258,337,69
YRD08276,DR01831,PR00001,Yard C,13000,11479,1521,88.3,289,238,74
YRD08277,DR07371,PR00006,Yard E,12500,11825,675,94.6,242,198,89
YRD08278,DR09682,PR00005,Yard E,12500,10550,1950,84.4,327,293,70
YRD08279,DR01009,PR00006,Yard E,12500,12012,488,96.1,212,303,122
YRD08280,DR00824,PR00002,Yard E,12500,11162,1338,89.3,334,213,97
YRD08281,DR08723,PR00004,Yard B,12000,8616,3384,71.8,223,336,57
YRD08282,DR04663,PR00003,Yard C,13000,11713,1287,90.1,321,248,69
YRD08283,DR02232,PR00004,Yard E,12500,11425,1075,91.4,250,234,58
YRD08284,DR08271,PR00005,Yard E,12500,11062,1438,88.5,302,243,55
YRD08285,DR00372,PR00001,Yard A,14000,13790,210,98.5,309,322,87
YRD08286,DR03312,PR00001,Yard D,11000,7777,3223,70.7,360,257,49
YRD08287,DR02882,PR00001,Yard A,14000,13370,630,95.5,340,199,71
YRD08288,DR01303,PR00001,Yard B,12000,9420,2580,78.5,238,229,60
YRD08289,DR03213,PR00002,Yard E,12500,11475,1025,91.8,249,234,75
YRD08290,DR05768,PR00001,Yard D,11000,7788,3212,70.8,194,158,77
YRD08291,DR05568,PR00002,Yard D,11000,6875,4125,62.5,157,263,55
YRD08292,DR03786,PR00005,Yard B,12000,8724,3276,72.7,243,259,60
YRD08293,DR08351,PR00006,Yard B,12000,8748,3252,72.9,178,214,60
YRD08294,DR08863,PR00002,Yard C,13000,10764,2236,82.8,151,142,98
YRD08295,DR03264,PR00001,Yard C,13000,10595,2405,81.5,299,275,67
YRD08296,DR09007,PR00005,Yard A,14000,12656,1344,90.4,278,199,89
YRD08297,DR06275,PR00003,Yard C,13000,11063,1937,85.1,265,256,71
YRD08298,DR07109,PR00002,Yard B,12000,7956,4044,66.3,189,121,51
YRD08299,DR03134,PR00003,Yard A,14000,13552,448,96.8,261,237,77
YRD08300,DR04037,PR00007,Yard C,13000,11726,1274,90.2,235,152,63
YRD08301,DR01550,PR00003,Yard E,12500,10625,1875,85.0,232,144,56
YRD08302,DR06219,PR00007,Yard A,14000,13790,210,98.5,239,281,77
YRD08303,DR05100,PR00002,Yard C,13000,10777,2223,82.9,281,249,69
YRD08304,DR00959,PR00001,Yard A,14000,13440,560,96.0,219,309,80
YRD08305,DR05476,PR00001,Yard E,12500,10600,1900,84.8,284,280,44
YRD08306,DR02855,PR00005,Yard A,14000,13790,210,98.5,313,199,104
YRD08307,DR04886,PR00003,Yard D,11000,7392,3608,67.2,287,281,38
YRD08308,DR05001,PR00004,Yard E,12500,10925,1575,87.4,238,309,85
YRD08309,DR03570,PR00007,Yard D,11000,7601,3399,69.1,253,326,52
YRD08310,DR06053,PR00003,Yard A,14000,13356,644,95.4,247,192,99
YRD08311,DR00120,PR00001,Yard D,11000,7425,3575,67.5,271,244,26
YRD08312,DR07628,PR00005,Yard B,12000,9600,2400,80.0,283,205,72
YRD08313,DR03454,PR00002,Yard C,13000,11453,1547,88.1,271,276,36
YRD08314,DR06206,PR00004,Yard D,11000,7887,3113,71.7,190,257,94
YRD08315,DR01601,PR00006,Yard C,13000,10946,2054,84.2,251,227,81
YRD08316,DR05905,PR00003,Yard A,14000,13790,210,98.5,129,258,95
YRD08317,DR06056,PR00002,Yard D,11000,7590,3410,69.0,253,287,78
YRD08318,DR00599,PR00004,Yard A,14000,13412,588,95.8,233,250,77
YRD08319,DR01283,PR00001,Yard E,12500,11025,1475,88.2,327,308,80
YRD08320,DR00813,PR00002,Yard B,12000,9216,2784,76.8,207,234,85
YRD08321,DR07033,PR00003,Yard E,12500,12262,238,98.1,271,247,92
YRD08322,DR01820,PR00002,Yard B,12000,9696,2304,80.8,242,212,82
YRD08323,DR05015,PR00001,Yard A,14000,13356,644,95.4,272,194,99
YRD08324,DR05337,PR00004,Yard C,13000,11271,1729,86.7,170,176,79
YRD08325,DR08384,PR00003,Yard E,12500,11900,600,95.2,190,211,89
YRD08326,DR07830,PR00003,Yard B,12000,9264,2736,77.2,325,268,65
YRD08327,DR04742,PR00007,Yard C,13000,10764,2236,82.8,235,168,81
YRD08328,DR06007,PR00001,Yard D,11000,7150,3850,65.0,356,313,30
YRD08329,DR08618,PR00001,Yard D,11000,7073,3927,64.3,292,191,70
YRD08330,DR00363,PR00006,Yard C,13000,11362,1638,87.4,294,217,60
YRD08331,DR03462,PR00001,Yard C,13000,11206,1794,86.2,309,269,77
YRD08332,DR05238,PR00007,Yard B,12000,8976,3024,74.8,242,279,61
YRD08333,DR02495,PR00005,Yard D,11000,7744,3256,70.4,217,251,69
YRD08334,DR03854,PR00003,Yard A,14000,13342,658,95.3,228,289,87
YRD08335,DR05817,PR00002,Yard B,12000,9252,2748,77.1,309,223,43
YRD08336,DR01395,PR00002,Yard A,14000,13244,756,94.6,205,260,116
YRD08337,DR03827,PR00006,Yard C,13000,11492,1508,88.4,256,314,42
YRD08338,DR07642,PR00001,Yard D,11000,7205,3795,65.5,202,198,55
YRD08339,DR09059,PR00005,Yard B,12000,9996,2004,83.3,360,281,69
YRD08340,DR09859,PR00006,Yard B,12000,9888,2112,82.4,325,288,87
YRD08341,DR09228,PR00005,Yard B,12000,9060,2940,75.5,251,274,56
YRD08342,DR04762,PR00001,Yard D,11000,7458,3542,67.8,209,183,53
YRD08343,DR02329,PR00005,Yard E,12500,11162,1338,89.3,269,240,105
YRD08344,DR09247,PR00005,Yard E,12500,11562,938,92.5,253,234,94
YRD08345,DR04121,PR00001,Yard A,14000,13510,490,96.5,140,223,98
YRD08346,DR00336,PR00006,Yard A,14000,13790,210,98.5,227,251,103
YRD08347,DR08429,PR00001,Yard C,13000,11128,1872,85.6,248,309,75
YRD08348,DR06111,PR00007,Yard C,13000,10907,2093,83.9,254,240,59
YRD08349,DR05073,PR00001,Yard B,12000,9156,2844,76.3,238,271,72
YRD08350,DR05162,PR00002,Yard E,12500,11725,775,93.8,305,350,87
YRD08351,DR04550,PR00005,Yard E,12500,12088,412,96.7,225,187,113
YRD08352,DR06192,PR00001,Yard A,14000,13244,756,94.6,183,279,109
YRD08353,DR08795,PR00001,Yard A,14000,13552,448,96.8,223,174,89
YRD08354,DR08288,PR00001,Yard B,12000,9564,2436,79.7,258,228,83
YRD08355,DR06054,PR00006,Yard E,12500,12000,500,96.0,232,255,110
YRD08356,DR09680,PR00001,Yard B,12000,9660,2340,80.5,233,287,64
YRD08357,DR02515,PR00004,Yard D,11000,7557,3443,68.7,225,213,47
YRD08358,DR05780,PR00004,Yard E,12500,12138,362,97.1,288,288,86
YRD08359,DR05120,PR00003,Yard D,11000,7986,3014,72.6,333,270,53
YRD08360,DR01182,PR00003,Yard A,14000,13580,420,97.0,180,209,73
YRD08361,DR08835,PR00002,Yard E,12500,12175,325,97.4,259,165,73
YRD08362,DR03033,PR00007,Yard C,13000,10634,2366,81.8,259,299,71
YRD08363,DR04353,PR00006,Yard B,12000,9252,2748,77.1,206,221,72
YRD08364,DR03501,PR00007,Yard D,11000,7997,3003,72.7,220,266,76
YRD08365,DR07535,PR00005,Yard A,14000,13622,378,97.3,260,254,65
YRD08366,DR04613,PR00006,Yard C,13000,11362,1638,87.4,328,265,77
YRD08367,DR05233,PR00007,Yard A,14000,13790,210,98.5,224,219,82
YRD08368,DR00230,PR00003,Yard E,12500,11825,675,94.6,302,349,96
YRD08369,DR06070,PR00007,Yard D,11000,7854,3146,71.4,294,308,47
YRD08370,DR04630,PR00001,Yard E,12500,11850,650,94.8,191,261,79
YRD08371,DR08146,PR00001,Yard B,12000,8964,3036,74.7,263,283,74
YRD08372,DR01683,PR00003,Yard A,14000,13790,210,98.5,268,232,129
YRD08373,DR01122,PR00003,Yard C,13000,10439,2561,80.3,179,249,63
YRD08374,DR08926,PR00003,Yard B,12000,8916,3084,74.3,182,227,61
YRD08375,DR04868,PR00003,Yard A,14000,13272,728,94.8,345,254,51
YRD08376,DR00936,PR00003,Yard C,13000,10686,2314,82.2,186,154,66
YRD08377,DR01930,PR00006,Yard B,12000,8232,3768,68.6,158,245,48
YRD08378,DR03962,PR00002,Yard C,13000,11999,1001,92.3,279,150,102
YRD08379,DR02137,PR00002,Yard E,12500,12075,425,96.6,305,231,79
YRD08380,DR00063,PR00005,Yard A,14000,13650,350,97.5,240,215,98
YRD08381,DR08378,PR00004,Yard D,11000,6963,4037,63.3,292,241,31
YRD08382,DR01064,PR00006,Yard E,12500,11225,1275,89.8,248,197,96
YRD08383,DR01744,PR00002,Yard A,14000,13790,210,98.5,294,221,108
YRD08384,DR03772,PR00001,Yard D,11000,7546,3454,68.6,223,210,53
YRD08385,DR08044,PR00007,Yard A,14000,13776,224,98.4,271,295,111
YRD08386,DR08019,PR00001,Yard E,12500,11575,925,92.6,330,260,86
YRD08387,DR07912,PR00005,Yard C,13000,11362,1638,87.4,221,175,95
YRD08388,DR08091,PR00002,Yard B,12000,9132,2868,76.1,318,272,37
YRD08389,DR04103,PR00003,Yard D,11000,7436,3564,67.6,216,350,61
YRD08390,DR05480,PR00006,Yard C,13000,11323,1677,87.1,236,166,68
YRD08391,DR00988,PR00003,Yard B,12000,9228,2772,76.9,293,209,62
YRD08392,DR07343,PR00001,Yard A,14000,13020,980,93.0,243,236,123
YRD08393,DR06262,PR00005,Yard C,13000,11492,1508,88.4,356,185,95
YRD08394,DR08283,PR00001,Yard B,12000,9456,2544,78.8,239,213,75
YRD08395,DR05169,PR00002,Yard A,14000,13790,210,98.5,274,310,79
YRD08396,DR05937,PR00003,Yard C,13000,11726,1274,90.2,240,179,75
YRD08397,DR06295,PR00003,Yard A,14000,13748,252,98.2,301,250,96
YRD08398,DR08439,PR00004,Yard A,14000,13790,210,98.5,276,246,104
YRD08399,DR00689,PR00003,Yard E,12500,11062,1438,88.5,219,245,76
YRD08400,DR05056,PR00003,Yard E,12500,11488,1012,91.9,245,255,81
YRD08401,DR06778,PR00002,Yard D,11000,7887,3113,71.7,249,265,30
YRD08402,DR05305,PR00006,Yard B,12000,8832,3168,73.6,194,245,26
YRD08403,DR09904,PR00001,Yard D,11000,7282,3718,66.2,239,255,46
YRD08404,DR01253,PR00007,Yard C,13000,10374,2626,79.8,225,173,83
YRD08405,DR02667,PR00002,Yard D,11000,8096,2904,73.6,181,235,58
YRD08406,DR01490,PR00003,Yard A,14000,13790,210,98.5,275,282,96
YRD08407,DR00986,PR00005,Yard E,12500,11350,1150,90.8,210,259,76
YRD08408,DR04531,PR00003,Yard B,12000,8868,3132,73.9,234,160,27
YRD08409,DR01717,PR00004,Yard A,14000,12726,1274,90.9,212,233,81
YRD08410,DR07890,PR00007,Yard D,11000,7513,3487,68.3,172,209,59
YRD08411,DR03449,PR00006,Yard C,13000,12155,845,93.5,303,263,96
YRD08412,DR00970,PR00003,Yard A,14000,13790,210,98.5,309,218,97
YRD08413,DR01233,PR00005,Yard C,13000,11440,1560,88.0,336,210,72
YRD08414,DR03898,PR00003,Yard B,12000,9348,2652,77.9,267,282,36
YRD08415,DR04521,PR00005,Yard D,11000,7920,3080,72.0,265,350,52
YRD08416,DR01286,PR00001,Yard D,11000,7964,3036,72.4,144,181,46
YRD08417,DR01727,PR00001,Yard A,14000,12642,1358,90.3,209,201,105
YRD08418,DR00856,PR00004,Yard B,12000,9120,2880,76.0,254,201,21
YRD08419,DR09499,PR00002,Yard E,12500,11525,975,92.2,360,308,63
YRD08420,DR00625,PR00005,Yard E,12500,12175,325,97.4,159,285,92
YRD08421,DR02361,PR00001,Yard B,12000,8148,3852,67.9,187,239,65
YRD08422,DR08994,PR00001,Yard D,11000,7821,3179,71.1,311,252,31
YRD08423,DR08943,PR00005,Yard C,13000,11882,1118,91.4,224,282,71
YRD08424,DR04687,PR00003,Yard B,12000,8640,3360,72.0,208,233,31
YRD08425,DR09820,PR00007,Yard E,12500,11538,962,92.3,206,167,78
YRD08426,DR00203,PR00002,Yard A,14000,13790,210,98.5,275,301,97
YRD08427,DR04303,PR00001,Yard E,12500,11688,812,93.5,258,198,82
YRD08428,DR01106,PR00001,Yard C,13000,11310,1690,87.0,267,217,106
YRD08429,DR02299,PR00003,Yard D,11000,7172,3828,65.2,257,220,45
YRD08430,DR01366,PR00001,Yard B,12000,9084,2916,75.7,271,296,60
YRD08431,DR00429,PR00005,Yard D,11000,7623,3377,69.3,300,264,63
YRD08432,DR08630,PR00001,Yard D,11000,8008,2992,72.8,235,201,37
YRD08433,DR00171,PR00007,Yard B,12000,9972,2028,83.1,322,276,73
YRD08434,DR09348,PR00004,Yard E,12500,11750,750,94.0,230,236,66
YRD08435,DR06619,PR00005,Yard A,14000,13790,210,98.5,338,281,83
YRD08436,DR07793,PR00001,Yard E,12500,11712,788,93.7,181,242,90
YRD08437,DR09626,PR00001,Yard E,12500,10050,2450,80.4,213,145,63
YRD08438,DR00265,PR00002,Yard A,14000,13090,910,93.5,340,269,92
YRD08439,DR08008,PR00003,Yard C,13000,10959,2041,84.3,220,229,83
YRD08440,DR06471,PR00004,Yard B,12000,9012,2988,75.1,274,197,37
YRD08441,DR03879,PR00002,Yard C,13000,10530,2470,81.0,212,194,73
YRD08442,DR01274,PR00002,Yard C,13000,10998,2002,84.6,252,180,100
YRD08443,DR04477,PR00007,Yard C,13000,10868,2132,83.6,294,143,79
YRD08444,DR00091,PR00002,Yard A,14000,13790,210,98.5,231,193,78
YRD08445,DR02712,PR00001,Yard D,11000,7425,3575,67.5,268,181,54
YRD08446,DR04783,PR00002,Yard B,12000,9792,2208,81.6,321,247,72
YRD08447,DR09708,PR00002,Yard B,12000,9792,2208,81.6,221,284,69
YRD08448,DR03920,PR00003,Yard E,12500,11388,1112,91.1,289,249,86
YRD08449,DR01651,PR00004,Yard A,14000,13566,434,96.9,288,288,107
YRD08450,DR06038,PR00004,Yard E,12500,10363,2137,82.9,194,288,84
YRD08451,DR07363,PR00005,Yard D,11000,7447,3553,67.7,212,233,44
YRD08452,DR09269,PR00001,Yard C,13000,10426,2574,80.2,173,205,69
YRD08453,DR02467,PR00001,Yard D,11000,7425,3575,67.5,311,240,79
YRD08454,DR02060,PR00006,Yard C,13000,11076,1924,85.2,327,249,102
YRD08455,DR07904,PR00002,Yard E,12500,11150,1350,89.2,239,125,84
YRD08456,DR01854,PR00002,Yard C,13000,11466,1534,88.2,264,263,73
YRD08457,DR01496,PR00003,Yard C,13000,11765,1235,90.5,304,281,72
YRD08458,DR00090,PR00005,Yard B,12000,9504,2496,79.2,275,168,70
YRD08459,DR08644,PR00001,Yard E,12500,11750,750,94.0,284,274,102
YRD08460,DR00191,PR00007,Yard B,12000,9408,2592,78.4,244,283,78
YRD08461,DR02614,PR00002,Yard A,14000,13790,210,98.5,269,221,86
YRD08462,DR07246,PR00007,Yard D,11000,7425,3575,67.5,295,241,37
YRD08463,DR07206,PR00002,Yard D,11000,7150,3850,65.0,202,161,62
YRD08464,DR05975,PR00005,Yard E,12500,10962,1538,87.7,228,183,65
YRD08465,DR01269,PR00003,Yard A,14000,13790,210,98.5,290,208,105
YRD08466,DR09834,PR00006,Yard C,13000,10855,2145,83.5,285,266,85
YRD08467,DR06034,PR00003,Yard E,12500,11575,925,92.6,251,158,69
YRD08468,DR05594,PR00006,Yard A,14000,13790,210,98.5,251,247,100
YRD08469,DR00623,PR00005,Yard A,14000,12810,1190,91.5,209,301,85
YRD08470,DR07915,PR00004,Yard C,13000,11583,1417,89.1,191,195,96
YRD08471,DR03392,PR00002,Yard A,14000,13706,294,97.9,253,225,81
YRD08472,DR01124,PR00002,Yard A,14000,13790,210,98.5,205,234,140
YRD08473,DR08052,PR00007,Yard A,14000,12698,1302,90.7,218,233,47
YRD08474,DR03602,PR00007,Yard E,12500,12312,188,98.5,240,263,159
YRD08475,DR04093,PR00001,Yard E,12500,10662,1838,85.3,219,197,71
YRD08476,DR02173,PR00002,Yard C,13000,11427,1573,87.9,226,199,52
YRD08477,DR00512,PR00001,Yard E,12500,11862,638,94.9,233,217,76
YRD08478,DR08060,PR00002,Yard A,14000,13748,252,98.2,246,226,99
YRD08479,DR03912,PR00002,Yard A,14000,13384,616,95.6,219,190,37
YRD08480,DR02743,PR00006,Yard D,11000,7205,3795,65.5,295,224,60
YRD08481,DR01948,PR00001,Yard C,13000,10608,2392,81.6,190,232,79
YRD08482,DR02624,PR00006,Yard C,13000,11843,1157,91.1,313,285,101
YRD08483,DR05671,PR00007,Yard D,11000,7557,3443,68.7,274,175,34
YRD08484,DR03075,PR00002,Yard E,12500,11025,1475,88.2,214,198,74
YRD08485,DR06480,PR00003,Yard A,14000,13790,210,98.5,324,235,119
YRD08486,DR02418,PR00003,Yard E,12500,11038,1462,88.3,287,245,63
YRD08487,DR02181,PR00002,Yard B,12000,8796,3204,73.3,225,262,63
YRD08488,DR06226,PR00005,Yard C,13000,11752,1248,90.4,230,226,53
YRD08489,DR01633,PR00004,Yard A,14000,13426,574,95.9,164,216,100
YRD08490,DR04023,PR00001,Yard D,11000,7392,3608,67.2,245,149,72
YRD08491,DR04020,PR00006,Yard A,14000,13790,210,98.5,208,237,88
YRD08492,DR08569,PR00002,Yard B,12000,9564,2436,79.7,207,200,67
YRD08493,DR01743,PR00001,Yard E,12500,11212,1288,89.7,216,233,86
YRD08494,DR09520,PR00007,Yard B,12000,8136,3864,67.8,316,258,67
YRD08495,DR02269,PR00001,Yard D,11000,7865,3135,71.5,287,283,46
YRD08496,DR09148,PR00001,Yard E,12500,12100,400,96.8,216,296,95
YRD08497,DR06183,PR00002,Yard D,11000,7304,3696,66.4,185,281,61
YRD08498,DR08415,PR00002,Yard E,12500,11262,1238,90.1,132,226,97
YRD08499,DR04544,PR00003,Yard D,11000,7095,3905,64.5,255,251,48
YRD08500,DR03673,PR00005,Yard A,14000,13790,210,98.5,214,269,103
YRD08501,DR07013,PR00003,Yard A,14000,12782,1218,91.3,228,210,53
YRD08502,DR01120,PR00004,Yard E,12500,11062,1438,88.5,208,263,102
YRD08503,DR09706,PR00001,Yard D,11000,8129,2871,73.9,333,187,85
YRD08504,DR09953,PR00003,Yard C,13000,11037,1963,84.9,285,178,64
YRD08505,DR06818,PR00007,Yard B,12000,8712,3288,72.6,191,236,38
YRD08506,DR00180,PR00005,Yard A,14000,13678,322,97.7,226,233,54
YRD08507,DR08944,PR00005,Yard C,13000,11271,1729,86.7,222,327,75
YRD08508,DR04021,PR00002,Yard A,14000,13216,784,94.4,155,273,77
YRD08509,DR00032,PR00003,Yard C,13000,11908,1092,91.6,243,319,88
YRD08510,DR06746,PR00006,Yard C,13000,11271,1729,86.7,313,261,73
YRD08511,DR01759,PR00006,Yard E,12500,11038,1462,88.3,193,350,56
YRD08512,DR00211,PR00005,Yard C,13000,10907,2093,83.9,236,252,91
YRD08513,DR04759,PR00003,Yard D,11000,8085,2915,73.5,276,230,81
YRD08514,DR02943,PR00001,Yard D,11000,7689,3311,69.9,300,268,71
YRD08515,DR02982,PR00001,Yard C,13000,11739,1261,90.3,212,221,72
YRD08516,DR02425,PR00001,Yard D,11000,7403,3597,67.3,170,224,57
YRD08517,DR01810,PR00002,Yard D,11000,7458,3542,67.8,215,183,52
YRD08518,DR01436,PR00001,Yard E,12500,11238,1262,89.9,207,146,109
YRD08519,DR08306,PR00003,Yard A,14000,13496,504,96.4,204,175,58
YRD08520,DR07346,PR00004,Yard D,11000,7227,3773,65.7,198,179,31
YRD08521,DR00696,PR00004,Yard E,12500,11000,1500,88.0,308,326,84
YRD08522,DR05319,PR00004,Yard B,12000,9024,2976,75.2,250,253,73
YRD08523,DR07999,PR00002,Yard C,13000,10855,2145,83.5,292,219,75
YRD08524,DR00671,PR00003,Yard D,11000,7524,3476,68.4,213,245,51
YRD08525,DR01997,PR00007,Yard C,13000,10868,2132,83.6,289,225,92
YRD08526,DR09778,PR00003,Yard E,12500,12162,338,97.3,196,247,108
YRD08527,DR00824,PR00006,Yard E,12500,11000,1500,88.0,308,257,90
YRD08528,DR01591,PR00003,Yard E,12500,11588,912,92.7,284,243,108
YRD08529,DR05219,PR00004,Yard C,13000,11544,1456,88.8,230,270,66
YRD08530,DR07329,PR00003,Yard C,13000,10660,2340,82.0,197,192,78
YRD08531,DR04839,PR00005,Yard A,14000,13790,210,98.5,326,198,91
YRD08532,DR07671,PR00006,Yard D,11000,7535,3465,68.5,163,319,30
YRD08533,DR09257,PR00003,Yard D,11000,7260,3740,66.0,220,235,59
YRD08534,DR01632,PR00005,Yard C,13000,10361,2639,79.7,281,281,79
YRD08535,DR07622,PR00006,Yard E,12500,11425,1075,91.4,212,260,87
YRD08536,DR06251,PR00006,Yard C,13000,12116,884,93.2,310,258,81
YRD08537,DR07412,PR00001,Yard C,13000,10946,2054,84.2,251,226,51
YRD08538,DR01190,PR00001,Yard C,13000,11258,1742,86.6,359,258,80
YRD08539,DR04495,PR00006,Yard C,13000,11076,1924,85.2,181,220,77
YRD08540,DR06195,PR00005,Yard E,12500,10975,1525,87.8,311,295,75
YRD08541,DR00814,PR00007,Yard E,12500,11850,650,94.8,204,224,70
YRD08542,DR01451,PR00002,Yard A,14000,13524,476,96.6,194,216,116
YRD08543,DR04567,PR00006,Yard A,14000,13524,476,96.6,242,217,90
YRD08544,DR02228,PR00006,Yard E,12500,12012,488,96.1,210,134,115
YRD08545,DR05461,PR00006,Yard A,14000,13034,966,93.1,216,237,43
YRD08546,DR03626,PR00005,Yard D,11000,7964,3036,72.4,281,267,60
YRD08547,DR05370,PR00001,Yard C,13000,11063,1937,85.1,253,274,106
YRD08548,DR01227,PR00005,Yard D,11000,7942,3058,72.2,265,310,54
YRD08549,DR02733,PR00004,Yard A,14000,13314,686,95.1,173,170,75
YRD08550,DR05807,PR00002,Yard D,11000,8173,2827,74.3,254,266,37
YRD08551,DR08229,PR00002,Yard C,13000,10569,2431,81.3,244,185,84
YRD08552,DR02454,PR00006,Yard C,13000,12142,858,93.4,165,151,79
YRD08553,DR08335,PR00001,Yard C,13000,11154,1846,85.8,198,241,71
YRD08554,DR08049,PR00003,Yard E,12500,11988,512,95.9,277,230,116
YRD08555,DR08297,PR00004,Yard D,11000,6963,4037,63.3,264,234,52
YRD08556,DR09029,PR00007,Yard B,12000,8880,3120,74.0,215,218,44
YRD08557,DR01260,PR00005,Yard A,14000,12880,1120,92.0,198,284,92
YRD08558,DR01275,PR00002,Yard E,12500,11462,1038,91.7,296,260,64
YRD08559,DR04048,PR00001,Yard E,12500,10750,1750,86.0,283,292,59
YRD08560,DR06897,PR00002,Yard D,11000,7458,3542,67.8,224,309,29
YRD08561,DR06801,PR00002,Yard D,11000,7546,3454,68.6,272,229,105
YRD08562,DR09552,PR00006,Yard C,13000,12532,468,96.4,246,185,81
YRD08563,DR09418,PR00003,Yard C,13000,10972,2028,84.4,201,251,64
YRD08564,DR01100,PR00001,Yard A,14000,13734,266,98.1,217,153,98
