Container_ID,Container_Type,Size,Cargo_Category,Import_Export,Cargo_Weight_Tons,Hazardous
CONT07614,Reefer,40FT,Textiles,Export,14.38,No
CONT07615,Open Top,20FT,Electronics,Import,14.08,Yes
CONT07616,Tank,45FT,Textiles,Export,24.22,No
CONT07617,Dry,40FT,Electronics,Import,11.34,No
CONT07618,Reefer,20FT,Textiles,Export,21.12,No
CONT07619,Open Top,45FT,Electronics,Import,22.16,No
CONT07620,Tank,40FT,Textiles,Export,25.11,Yes
CONT07621,Dry,20FT,Electronics,Import,12.0,No
CONT07622,Reefer,45FT,Textiles,Export,22.55,No
CONT07623,Open Top,40FT,Electronics,Import,6.66,No
CONT07624,Tank,20FT,Textiles,Export,7.45,No
CONT07625,Dry,45FT,Electronics,Import,14.43,Yes
CONT07626,Reefer,40FT,Textiles,Export,5.38,No
CONT07627,Open Top,20FT,Electronics,Import,27.69,No
CONT07628,Tank,45FT,Textiles,Export,26.55,No
CONT07629,Dry,40FT,Electronics,Import,5.22,No
CONT07630,Reefer,20FT,Textiles,Export,24.96,Yes
CONT07631,Open Top,45FT,Electronics,Import,16.72,No
CONT07632,Tank,40FT,Textiles,Export,21.55,No
CONT07633,Dry,20FT,Electronics,Import,26.17,No
CONT07634,Reefer,45FT,Textiles,Export,18.42,No
CONT07635,Open Top,40FT,Electronics,Import,6.91,Yes
CONT07636,Tank,20FT,Textiles,Export,4.06,No
CONT07637,Dry,45FT,Electronics,Import,16.42,No
CONT07638,Reefer,40FT,Textiles,Export,27.73,No
CONT07639,Open Top,20FT,Electronics,Import,18.32,No
CONT07640,Tank,45FT,Textiles,Export,13.32,Yes
CONT07641,Dry,40FT,Electronics,Import,4.77,No
CONT07642,Reefer,20FT,Textiles,Export,26.87,No
CONT07643,Open Top,45FT,Electronics,Import,12.18,No
CONT07644,Tank,40FT,Textiles,Export,21.62,No
CONT07645,Dry,20FT,Electronics,Import,21.36,Yes
CONT07646,Reefer,45FT,Textiles,Export,10.35,No
CONT07647,Open Top,40FT,Electronics,Import,5.59,No
CONT07648,Tank,20FT,Textiles,Export,13.63,No
CONT07649,Dry,45FT,Electronics,Import,11.93,No
CONT07650,Reefer,40FT,Textiles,Export,21.51,Yes
CONT07651,Open Top,20FT,Electronics,Import,24.49,No
CONT07652,Tank,45FT,Textiles,Export,9.56,No
CONT07653,Dry,40FT,Electronics,Import,17.21,No
CONT07654,Reefer,20FT,Textiles,Export,5.02,No
CONT07655,Open Top,45FT,Electronics,Import,9.36,Yes
CONT07656,Tank,40FT,Textiles,Export,23.04,No
CONT07657,Dry,20FT,Electronics,Import,23.83,No
CONT07658,Reefer,45FT,Textiles,Export,23.41,No
CONT07659,Open Top,40FT,Electronics,Import,7.56,No
CONT07660,Tank,20FT,Textiles,Export,17.78,Yes
CONT07661,Dry,45FT,Electronics,Import,14.57,No
CONT07662,Reefer,40FT,Textiles,Export,28.79,No
CONT07663,Open Top,20FT,Electronics,Import,20.35,No
CONT07664,Tank,45FT,Textiles,Export,27.38,No
CONT07665,Dry,40FT,Electronics,Import,7.63,Yes
CONT07666,Reefer,20FT,Textiles,Export,15.27,No
CONT07667,Open Top,45FT,Electronics,Import,23.29,No
CONT07668,Tank,40FT,Textiles,Export,13.2,No
CONT07669,Dry,20FT,Electronics,Import,19.81,No
CONT07670,Reefer,45FT,Textiles,Export,16.79,Yes
CONT07671,Open Top,40FT,Electronics,Import,28.8,No
CONT07672,Tank,20FT,Textiles,Export,8.35,No
CONT07673,Dry,45FT,Electronics,Import,27.38,No
CONT07674,Reefer,40FT,Textiles,Export,14.04,No
CONT07675,Open Top,20FT,Electronics,Import,15.7,Yes
CONT07676,Tank,45FT,Textiles,Export,17.22,No
CONT07677,Dry,40FT,Electronics,Import,10.63,No
CONT07678,Reefer,20FT,Textiles,Export,28.09,No
CONT07679,Open Top,45FT,Electronics,Import,26.79,No
CONT07680,Tank,40FT,Textiles,Export,28.32,Yes
CONT07681,Dry,20FT,Electronics,Import,28.92,No
CONT07682,Reefer,45FT,Textiles,Export,20.75,No
CONT07683,Open Top,40FT,Electronics,Import,15.29,No
CONT07684,Tank,20FT,Textiles,Export,25.27,No
CONT07685,Dry,45FT,Electronics,Import,4.6,Yes
CONT07686,Reefer,40FT,Textiles,Export,24.86,No
CONT07687,Open Top,20FT,Electronics,Import,16.43,No
CONT07688,Tank,45FT,Textiles,Export,20.83,No
CONT07689,Dry,40FT,Electronics,Import,13.35,No
CONT07690,Reefer,20FT,Textiles,Export,13.22,Yes
CONT07691,Open Top,45FT,Electronics,Import,4.79,No
CONT07692,Tank,40FT,Textiles,Export,14.59,No
CONT07693,Dry,20FT,Electronics,Import,14.21,No
CONT07694,Reefer,45FT,Textiles,Export,9.62,No
CONT07695,Open Top,40FT,Electronics,Import,10.18,Yes
CONT07696,Tank,20FT,Textiles,Export,18.6,No
CONT07697,Dry,45FT,Electronics,Import,11.94,No
CONT07698,Reefer,40FT,Textiles,Export,24.76,No
CONT07699,Open Top,20FT,Electronics,Import,6.78,No
CONT07700,Tank,45FT,Textiles,Export,18.44,Yes
CONT07701,Dry,40FT,Electronics,Import,8.0,No
CONT07702,Reefer,20FT,Textiles,Export,17.21,No
CONT07703,Open Top,45FT,Electronics,Import,17.81,No
CONT07704,Tank,40FT,Textiles,Export,20.06,No
CONT07705,Dry,20FT,Electronics,Import,14.69,Yes
CONT07706,Reefer,45FT,Textiles,Export,16.74,No
CONT07707,Open Top,40FT,Electronics,Import,8.52,No
CONT07708,Tank,20FT,Textiles,Export,15.58,No
CONT07709,Dry,45FT,Electronics,Import,13.33,No
CONT07710,Reefer,40FT,Textiles,Export,20.65,Yes
CONT07711,Open Top,20FT,Electronics,Import,14.87,No
CONT07712,Tank,45FT,Textiles,Export,23.48,No
CONT07713,Dry,40FT,Electronics,Import,14.65,No
CONT07714,Reefer,20FT,Textiles,Export,9.89,No
CONT07715,Open Top,45FT,Electronics,Import,10.84,Yes
CONT07716,Tank,40FT,Textiles,Export,5.13,No
CONT07717,Dry,20FT,Electronics,Import,17.5,No
CONT07718,Reefer,45FT,Textiles,Export,24.77,No
CONT07719,Open Top,40FT,Electronics,Import,23.23,No
CONT07720,Tank,20FT,Textiles,Export,14.94,Yes
CONT07721,Dry,45FT,Electronics,Import,8.9,No
CONT07722,Reefer,40FT,Textiles,Export,25.59,No
CONT07723,Open Top,20FT,Electronics,Import,5.42,No
CONT07724,Tank,45FT,Textiles,Export,13.98,No
CONT07725,Dry,40FT,Electronics,Import,25.42,Yes
CONT07726,Reefer,20FT,Textiles,Export,13.83,No
CONT07727,Open Top,45FT,Electronics,Import,6.95,No
CONT07728,Tank,40FT,Textiles,Export,10.65,No
CONT07729,Dry,20FT,Electronics,Import,19.0,No
CONT07730,Reefer,45FT,Textiles,Export,7.8,Yes
CONT07731,Open Top,40FT,Electronics,Import,20.37,No
CONT07732,Tank,20FT,Textiles,Export,14.95,No
CONT07733,Dry,45FT,Electronics,Import,12.36,No
CONT07734,Reefer,40FT,Textiles,Export,10.02,No
CONT07735,Open Top,20FT,Electronics,Import,24.58,Yes
CONT07736,Tank,45FT,Textiles,Export,13.92,No
CONT07737,Dry,40FT,Electronics,Import,22.46,No
CONT07738,Reefer,20FT,Textiles,Export,15.01,No
CONT07739,Open Top,45FT,Electronics,Import,6.3,No
CONT07740,Tank,40FT,Textiles,Export,15.01,Yes
CONT07741,Dry,20FT,Electronics,Import,16.69,No
CONT07742,Reefer,45FT,Textiles,Export,15.45,No
CONT07743,Open Top,40FT,Electronics,Import,24.41,No
CONT07744,Tank,20FT,Textiles,Export,26.77,No
CONT07745,Dry,45FT,Electronics,Import,23.67,Yes
CONT07746,Reefer,40FT,Textiles,Export,18.57,No
CONT07747,Open Top,20FT,Electronics,Import,17.54,No
CONT07748,Tank,45FT,Textiles,Export,20.12,No
CONT07749,Dry,40FT,Electronics,Import,11.2,No
CONT07750,Reefer,20FT,Textiles,Export,24.3,Yes
CONT07751,Open Top,45FT,Electronics,Import,25.42,No
CONT07752,Tank,40FT,Textiles,Export,10.68,No
CONT07753,Dry,20FT,Electronics,Import,26.57,No
CONT07754,Reefer,45FT,Textiles,Export,25.22,No
CONT07755,Open Top,40FT,Electronics,Import,14.61,Yes
CONT07756,Tank,20FT,Textiles,Export,26.73,No
CONT07757,Dry,45FT,Electronics,Import,7.01,No
CONT07758,Reefer,40FT,Textiles,Export,4.7,No
CONT07759,Open Top,20FT,Electronics,Import,12.7,No
CONT07760,Tank,45FT,Textiles,Export,18.14,Yes
CONT07761,Dry,40FT,Electronics,Import,12.79,No
CONT07762,Reefer,20FT,Textiles,Export,27.55,No
CONT07763,Open Top,45FT,Electronics,Import,10.37,No
CONT07764,Tank,40FT,Textiles,Export,11.03,No
CONT07765,Dry,20FT,Electronics,Import,19.87,Yes
CONT07766,Reefer,45FT,Textiles,Export,4.1,No
CONT07767,Open Top,40FT,Electronics,Import,22.19,No
CONT07768,Tank,20FT,Textiles,Export,13.44,No
CONT07769,Dry,45FT,Electronics,Import,28.44,No
CONT07770,Reefer,40FT,Textiles,Export,21.29,Yes
CONT07771,Open Top,20FT,Electronics,Import,5.31,No
CONT07772,Tank,45FT,Textiles,Export,6.32,No
CONT07773,Dry,40FT,Electronics,Import,6.2,No
CONT07774,Reefer,20FT,Textiles,Export,27.82,No
CONT07775,Open Top,45FT,Electronics,Import,21.1,Yes
CONT07776,Tank,40FT,Textiles,Export,14.69,No
CONT07777,Dry,20FT,Electronics,Import,9.01,No
CONT07778,Reefer,45FT,Textiles,Export,25.84,No
CONT07779,Open Top,40FT,Electronics,Import,9.04,No
CONT07780,Tank,20FT,Textiles,Export,21.67,Yes
CONT07781,Dry,45FT,Electronics,Import,23.08,No
CONT07782,Reefer,40FT,Textiles,Export,11.37,No
CONT07783,Open Top,20FT,Electronics,Import,16.62,No
CONT07784,Tank,45FT,Textiles,Export,9.57,No
CONT07785,Dry,40FT,Electronics,Import,13.47,Yes
CONT07786,Reefer,20FT,Textiles,Export,28.13,No
CONT07787,Open Top,45FT,Electronics,Import,21.33,No
CONT07788,Tank,40FT,Textiles,Export,25.17,No
CONT07789,Dry,20FT,Electronics,Import,17.51,No
CONT07790,Reefer,45FT,Textiles,Export,9.98,Yes
CONT07791,Open Top,40FT,Electronics,Import,21.82,No
CONT07792,Tank,20FT,Textiles,Export,16.51,No
CONT07793,Dry,45FT,Electronics,Import,8.42,No
CONT07794,Reefer,40FT,Textiles,Export,14.31,No
CONT07795,Open Top,20FT,Electronics,Import,19.87,Yes
CONT07796,Tank,45FT,Textiles,Export,22.38,No
CONT07797,Dry,40FT,Electronics,Import,10.08,No
CONT07798,Reefer,20FT,Textiles,Export,25.9,No
CONT07799,Open Top,45FT,Electronics,Import,13.49,No
CONT07800,Tank,40FT,Textiles,Export,10.78,Yes
CONT07801,Dry,20FT,Electronics,Import,8.88,No
CONT07802,Reefer,45FT,Textiles,Export,24.1,No
CONT07803,Open Top,40FT,Electronics,Import,12.85,No
CONT07804,Tank,20FT,Textiles,Export,16.08,No
CONT07805,Dry,45FT,Electronics,Import,9.57,Yes
CONT07806,Reefer,40FT,Textiles,Export,21.15,No
CONT07807,Open Top,20FT,Electronics,Import,23.53,No
CONT07808,Tank,45FT,Textiles,Export,12.49,No
CONT07809,Dry,40FT,Electronics,Import,27.63,No
CONT07810,Reefer,20FT,Textiles,Export,4.77,Yes
CONT07811,Open Top,45FT,Electronics,Import,7.32,No
CONT07812,Tank,40FT,Textiles,Export,18.72,No
CONT07813,Dry,20FT,Electronics,Import,21.54,No
CONT07814,Reefer,45FT,Textiles,Export,10.27,No
CONT07815,Open Top,40FT,Electronics,Import,17.85,Yes
CONT07816,Tank,20FT,Textiles,Export,11.96,No
CONT07817,Dry,45FT,Electronics,Import,17.85,No
CONT07818,Reefer,40FT,Textiles,Export,20.48,No
CONT07819,Open Top,20FT,Electronics,Import,28.32,No
CONT07820,Tank,45FT,Textiles,Export,15.39,Yes
CONT07821,Dry,40FT,Electronics,Import,20.21,No
CONT07822,Reefer,20FT,Textiles,Export,18.45,No
CONT07823,Open Top,45FT,Electronics,Import,11.94,No
CONT07824,Tank,40FT,Textiles,Export,10.33,No
CONT07825,Dry,20FT,Electronics,Import,28.7,Yes
CONT07826,Reefer,45FT,Textiles,Export,9.17,No
CONT07827,Open Top,40FT,Electronics,Import,23.76,No
CONT07828,Tank,20FT,Textiles,Export,7.66,No
CONT07829,Dry,45FT,Electronics,Import,24.11,No
CONT07830,Reefer,40FT,Textiles,Export,8.64,Yes
CONT07831,Open Top,20FT,Electronics,Import,28.18,No
CONT07832,Tank,45FT,Textiles,Export,21.15,No
CONT07833,Dry,40FT,Electronics,Import,6.25,No
CONT07834,Reefer,20FT,Textiles,Export,21.33,No
CONT07835,Open Top,45FT,Electronics,Import,19.09,Yes
CONT07836,Tank,40FT,Textiles,Export,12.44,No
CONT07837,Dry,20FT,Electronics,Import,10.52,No
CONT07838,Reefer,45FT,Textiles,Export,21.97,No
CONT07839,Open Top,40FT,Electronics,Import,22.53,No
CONT07840,Tank,20FT,Textiles,Export,12.18,Yes
CONT07841,Dry,45FT,Electronics,Import,25.91,No
CONT07842,Reefer,40FT,Textiles,Export,10.72,No
CONT07843,Open Top,20FT,Electronics,Import,5.75,No
CONT07844,Tank,45FT,Textiles,Export,19.0,No
CONT07845,Dry,40FT,Electronics,Import,6.68,Yes
CONT07846,Reefer,20FT,Textiles,Export,10.92,No
CONT07847,Open Top,45FT,Electronics,Import,16.68,No
CONT07848,Tank,40FT,Textiles,Export,11.16,No
CONT07849,Dry,20FT,Electronics,Import,9.37,No
CONT07850,Reefer,45FT,Textiles,Export,21.58,Yes
CONT07851,Open Top,40FT,Electronics,Import,17.67,No
CONT07852,Tank,20FT,Textiles,Export,24.99,No
CONT07853,Dry,45FT,Electronics,Import,18.53,No
CONT07854,Reefer,40FT,Textiles,Export,16.09,No
CONT07855,Open Top,20FT,Electronics,Import,10.53,Yes
CONT07856,Tank,45FT,Textiles,Export,23.8,No
CONT07857,Dry,40FT,Electronics,Import,8.92,No
CONT07858,Reefer,20FT,Textiles,Export,10.06,No
CONT07859,Open Top,45FT,Electronics,Import,25.04,No
CONT07860,Tank,40FT,Textiles,Export,22.53,Yes
CONT07861,Dry,20FT,Electronics,Import,19.32,No
CONT07862,Reefer,45FT,Textiles,Export,4.97,No
CONT07863,Open Top,40FT,Electronics,Import,7.18,No
CONT07864,Tank,20FT,Textiles,Export,16.5,No
CONT07865,Dry,45FT,Electronics,Import,22.66,Yes
CONT07866,Reefer,40FT,Textiles,Export,15.6,No
CONT07867,Open Top,20FT,Electronics,Import,4.43,No
CONT07868,Tank,45FT,Textiles,Export,8.61,No
CONT07869,Dry,40FT,Electronics,Import,18.72,No
CONT07870,Reefer,20FT,Textiles,Export,21.36,Yes
CONT07871,Open Top,45FT,Electronics,Import,4.84,No
CONT07872,Tank,40FT,Textiles,Export,5.08,No
CONT07873,Dry,20FT,Electronics,Import,10.53,No
CONT07874,Reefer,45FT,Textiles,Export,6.09,No
CONT07875,Open Top,40FT,Electronics,Import,17.55,Yes
CONT07876,Tank,20FT,Textiles,Export,7.09,No
CONT07877,Dry,45FT,Electronics,Import,20.21,No
CONT07878,Reefer,40FT,Textiles,Export,23.43,No
CONT07879,Open Top,20FT,Electronics,Import,28.26,No
CONT07880,Tank,45FT,Textiles,Export,27.71,Yes
CONT07881,Dry,40FT,Electronics,Import,10.83,No
CONT07882,Reefer,20FT,Textiles,Export,4.74,No
CONT07883,Open Top,45FT,Electronics,Import,12.24,No
CONT07884,Tank,40FT,Textiles,Export,21.71,No
CONT07885,Dry,20FT,Electronics,Import,5.5,Yes
CONT07886,Reefer,45FT,Textiles,Export,12.99,No
CONT07887,Open Top,40FT,Electronics,Import,11.45,No
CONT07888,Tank,20FT,Textiles,Export,9.48,No
CONT07889,Dry,45FT,Electronics,Import,21.65,No
CONT07890,Reefer,40FT,Textiles,Export,20.48,Yes
CONT07891,Open Top,20FT,Electronics,Import,17.39,No
CONT07892,Tank,45FT,Textiles,Export,26.77,No
CONT07893,Dry,40FT,Electronics,Import,6.58,No
CONT07894,Reefer,20FT,Textiles,Export,7.74,No
CONT07895,Open Top,45FT,Electronics,Import,13.59,Yes
CONT07896,Tank,40FT,Textiles,Export,20.4,No
CONT07897,Dry,20FT,Electronics,Import,18.6,No
CONT07898,Reefer,45FT,Textiles,Export,5.85,No
CONT07899,Open Top,40FT,Electronics,Import,27.96,No
CONT07900,Tank,20FT,Textiles,Export,11.63,Yes
CONT07901,Dry,45FT,Electronics,Import,12.97,No
CONT07902,Reefer,40FT,Textiles,Export,19.59,No
CONT07903,Open Top,20FT,Electronics,Import,27.63,No
CONT07904,Tank,45FT,Textiles,Export,20.57,No
CONT07905,Dry,40FT,Electronics,Import,27.87,Yes
CONT07906,Reefer,20FT,Textiles,Export,8.69,No
CONT07907,Open Top,45FT,Electronics,Import,19.47,No
CONT07908,Tank,40FT,Textiles,Export,24.72,No
CONT07909,Dry,20FT,Electronics,Import,16.73,No
CONT07910,Reefer,45FT,Textiles,Export,13.05,Yes
CONT07911,Open Top,40FT,Electronics,Import,28.62,No
CONT07912,Tank,20FT,Textiles,Export,7.52,No
CONT07913,Dry,45FT,Electronics,Import,14.27,No
CONT07914,Reefer,40FT,Textiles,Export,25.83,No
CONT07915,Open Top,20FT,Electronics,Import,26.51,Yes
CONT07916,Tank,45FT,Textiles,Export,28.51,No
CONT07917,Dry,40FT,Electronics,Import,26.12,No
CONT07918,Reefer,20FT,Textiles,Export,5.27,No
CONT07919,Open Top,45FT,Electronics,Import,27.24,No
CONT07920,Tank,40FT,Textiles,Export,14.7,Yes
CONT07921,Dry,20FT,Electronics,Import,20.29,No
CONT07922,Reefer,45FT,Textiles,Export,13.86,No
CONT07923,Open Top,40FT,Electronics,Import,24.34,No
CONT07924,Tank,20FT,Textiles,Export,18.4,No
CONT07925,Dry,45FT,Electronics,Import,25.14,Yes
CONT07926,Reefer,40FT,Textiles,Export,8.84,No
CONT07927,Open Top,20FT,Electronics,Import,8.62,No
CONT07928,Tank,45FT,Textiles,Export,15.01,No
CONT07929,Dry,40FT,Electronics,Import,4.12,No
CONT07930,Reefer,20FT,Textiles,Export,21.32,Yes
CONT07931,Open Top,45FT,Electronics,Import,11.4,No
CONT07932,Tank,40FT,Textiles,Export,17.93,No
CONT07933,Dry,20FT,Electronics,Import,5.75,No
CONT07934,Reefer,45FT,Textiles,Export,8.27,No
CONT07935,Open Top,40FT,Electronics,Import,19.57,Yes
CONT07936,Tank,20FT,Textiles,Export,11.64,No
CONT07937,Dry,45FT,Electronics,Import,9.37,No
CONT07938,Reefer,40FT,Textiles,Export,9.72,No
CONT07939,Open Top,20FT,Electronics,Import,9.37,No
CONT07940,Tank,45FT,Textiles,Export,19.57,Yes
CONT07941,Dry,40FT,Electronics,Import,8.19,No
CONT07942,Reefer,20FT,Textiles,Export,13.07,No
CONT07943,Open Top,45FT,Electronics,Import,21.2,No
CONT07944,Tank,40FT,Textiles,Export,16.84,No
CONT07945,Dry,20FT,Electronics,Import,18.93,Yes
CONT07946,Reefer,45FT,Textiles,Export,10.27,No
CONT07947,Open Top,40FT,Electronics,Import,27.32,No
CONT07948,Tank,20FT,Textiles,Export,14.35,No
CONT07949,Dry,45FT,Electronics,Import,11.17,No
CONT07950,Reefer,40FT,Textiles,Export,26.61,Yes
CONT07951,Open Top,20FT,Electronics,Import,20.38,No
CONT07952,Tank,45FT,Textiles,Export,19.35,No
CONT07953,Dry,40FT,Electronics,Import,26.17,No
CONT07954,Reefer,20FT,Textiles,Export,5.46,No
CONT07955,Open Top,45FT,Electronics,Import,24.94,Yes
CONT07956,Tank,40FT,Textiles,Export,20.95,No
CONT07957,Dry,20FT,Electronics,Import,13.0,No
CONT07958,Reefer,45FT,Textiles,Export,10.41,No
CONT07959,Open Top,40FT,Electronics,Import,6.62,No
CONT07960,Tank,20FT,Textiles,Export,27.53,Yes
CONT07961,Dry,45FT,Electronics,Import,7.55,No
CONT07962,Reefer,40FT,Textiles,Export,10.49,No
CONT07963,Open Top,20FT,Electronics,Import,21.28,No
CONT07964,Tank,45FT,Textiles,Export,21.75,No
CONT07965,Dry,40FT,Electronics,Import,8.02,Yes
CONT07966,Reefer,20FT,Textiles,Export,24.35,No
CONT07967,Open Top,45FT,Electronics,Import,16.76,No
CONT07968,Tank,40FT,Textiles,Export,25.21,No
CONT07969,Dry,20FT,Electronics,Import,6.18,No
CONT07970,Reefer,45FT,Textiles,Export,5.07,Yes
CONT07971,Open Top,40FT,Electronics,Import,19.92,No
CONT07972,Tank,20FT,Textiles,Export,7.75,No
CONT07973,Dry,45FT,Electronics,Import,17.12,No
CONT07974,Reefer,40FT,Textiles,Export,4.35,No
CONT07975,Open Top,20FT,Electronics,Import,23.5,Yes
CONT07976,Tank,45FT,Textiles,Export,26.49,No
CONT07977,Dry,40FT,Electronics,Import,24.97,No
CONT07978,Reefer,20FT,Textiles,Export,27.96,No
CONT07979,Open Top,45FT,Electronics,Import,26.58,No
CONT07980,Tank,40FT,Textiles,Export,15.1,Yes
CONT07981,Dry,20FT,Electronics,Import,13.96,No
CONT07982,Reefer,45FT,Textiles,Export,26.4,No
CONT07983,Open Top,40FT,Electronics,Import,27.17,No
CONT07984,Tank,20FT,Textiles,Export,28.32,No
CONT07985,Dry,45FT,Electronics,Import,23.21,Yes
CONT07986,Reefer,40FT,Textiles,Export,9.05,No
CONT07987,Open Top,20FT,Electronics,Import,27.62,No
CONT07988,Tank,45FT,Textiles,Export,27.68,No
CONT07989,Dry,40FT,Electronics,Import,20.65,No
CONT07990,Reefer,20FT,Textiles,Export,25.43,Yes
CONT07991,Open Top,45FT,Electronics,Import,18.03,No
CONT07992,Tank,40FT,Textiles,Export,27.6,No
CONT07993,Dry,20FT,Electronics,Import,6.35,No
CONT07994,Reefer,45FT,Textiles,Export,25.6,No
CONT07995,Open Top,40FT,Electronics,Import,5.39,Yes
CONT07996,Tank,20FT,Textiles,Export,12.48,No
CONT07997,Dry,45FT,Electronics,Import,7.38,No
CONT07998,Reefer,40FT,Textiles,Export,15.98,No
CONT07999,Open Top,20FT,Electronics,Import,9.81,No
CONT08000,Tank,45FT,Textiles,Export,27.8,Yes
CONT08001,Dry,40FT,Electronics,Import,17.98,No
CONT08002,Reefer,20FT,Textiles,Export,26.44,No
CONT08003,Open Top,45FT,Electronics,Import,10.95,No
CONT08004,Tank,40FT,Textiles,Export,4.65,No
CONT08005,Dry,20FT,Electronics,Import,23.39,Yes
CONT08006,Reefer,45FT,Textiles,Export,21.56,No
CONT08007,Open Top,40FT,Electronics,Import,17.64,No
CONT08008,Tank,20FT,Textiles,Export,24.38,No
CONT08009,Dry,45FT,Electronics,Import,25.0,No
CONT08010,Reefer,40FT,Textiles,Export,18.7,Yes
CONT08011,Open Top,20FT,Electronics,Import,28.15,No
CONT08012,Tank,45FT,Textiles,Export,21.99,No
CONT08013,Dry,40FT,Electronics,Import,20.92,No
CONT08014,Reefer,20FT,Textiles,Export,13.04,No
CONT08015,Open Top,45FT,Electronics,Import,4.06,Yes
CONT08016,Tank,40FT,Textiles,Export,10.02,No
CONT08017,Dry,20FT,Electronics,Import,23.1,No
CONT08018,Reefer,45FT,Textiles,Export,21.75,No
CONT08019,Open Top,40FT,Electronics,Import,12.28,No
CONT08020,Tank,20FT,Textiles,Export,19.64,Yes
CONT08021,Dry,45FT,Electronics,Import,8.88,No
CONT08022,Reefer,40FT,Textiles,Export,10.59,No
CONT08023,Open Top,20FT,Electronics,Import,27.69,No
CONT08024,Tank,45FT,Textiles,Export,14.33,No
CONT08025,Dry,40FT,Electronics,Import,10.12,Yes
CONT08026,Reefer,20FT,Textiles,Export,16.18,No
CONT08027,Open Top,45FT,Electronics,Import,13.68,No
CONT08028,Tank,40FT,Textiles,Export,22.24,No
CONT08029,Dry,20FT,Electronics,Import,28.05,No
CONT08030,Reefer,45FT,Textiles,Export,18.79,Yes
CONT08031,Open Top,40FT,Electronics,Import,18.78,No
CONT08032,Tank,20FT,Textiles,Export,13.12,No
CONT08033,Dry,45FT,Electronics,Import,18.12,No
CONT08034,Reefer,40FT,Textiles,Export,11.98,No
CONT08035,Open Top,20FT,Electronics,Import,4.03,Yes
CONT08036,Tank,45FT,Textiles,Export,25.65,No
CONT08037,Dry,40FT,Electronics,Import,14.74,No
CONT08038,Reefer,20FT,Textiles,Export,16.3,No
CONT08039,Open Top,45FT,Electronics,Import,6.09,No
CONT08040,Tank,40FT,Textiles,Export,24.93,Yes
CONT08041,Dry,20FT,Electronics,Import,8.26,No
CONT08042,Reefer,45FT,Textiles,Export,14.27,No
CONT08043,Open Top,40FT,Electronics,Import,25.01,No
CONT08044,Tank,20FT,Textiles,Export,15.44,No
CONT08045,Dry,45FT,Electronics,Import,27.28,Yes
CONT08046,Reefer,40FT,Textiles,Export,9.23,No
CONT08047,Open Top,20FT,Electronics,Import,21.88,No
CONT08048,Tank,45FT,Textiles,Export,28.45,No
CONT08049,Dry,40FT,Electronics,Import,17.74,No
CONT08050,Reefer,20FT,Textiles,Export,21.3,Yes
CONT08051,Open Top,45FT,Electronics,Import,13.83,No
CONT08052,Tank,40FT,Textiles,Export,22.78,No
CONT08053,Dry,20FT,Electronics,Import,26.72,No
CONT08054,Reefer,45FT,Textiles,Export,21.58,No
CONT08055,Open Top,40FT,Electronics,Import,27.4,Yes
CONT08056,Tank,20FT,Textiles,Export,18.72,No
CONT08057,Dry,45FT,Electronics,Import,18.43,No
CONT08058,Reefer,40FT,Textiles,Export,11.62,No
CONT08059,Open Top,20FT,Electronics,Import,21.74,No
CONT08060,Tank,45FT,Textiles,Export,26.05,Yes
CONT08061,Dry,40FT,Electronics,Import,20.16,No
CONT08062,Reefer,20FT,Textiles,Export,9.83,No
CONT08063,Open Top,45FT,Electronics,Import,17.6,No
CONT08064,Tank,40FT,Textiles,Export,22.9,No
CONT08065,Dry,20FT,Electronics,Import,27.48,Yes
CONT08066,Reefer,45FT,Textiles,Export,7.91,No
CONT08067,Open Top,40FT,Electronics,Import,7.19,No
CONT08068,Tank,20FT,Textiles,Export,14.32,No
CONT08069,Dry,45FT,Electronics,Import,7.14,No
CONT08070,Reefer,40FT,Textiles,Export,28.51,Yes
CONT08071,Open Top,20FT,Electronics,Import,14.61,No
CONT08072,Tank,45FT,Textiles,Export,17.34,No
CONT08073,Dry,40FT,Electronics,Import,9.68,No
CONT08074,Reefer,20FT,Textiles,Export,15.23,No
CONT08075,Open Top,45FT,Electronics,Import,28.62,Yes
CONT08076,Tank,40FT,Textiles,Export,16.22,No
